id,fen,mateIn,composer
c91396b5,8/3B2p1/6P1/P1RpN3/3P4/1P2pK1p/pp1pP2P/rrbk4 w - - 0 1,6,Günther Jahn
859d881f,1B5r/3b4/1p2p3/b7/pPpP1PR1/3p1P2/1P1P3p/RK5k w - - 0 1,6,Rafael Ruppin
8d8cd22c,8/3b4/8/4p3/8/1B2BNK1/8/7k w - - 0 1,6,Віктор Леонiдович Щербіна
0b3ff72b,8/2B2k2/2BKNp2/5P2/8/8/8/8 w - - 0 1,6,Владіслав Олександрович Метлицький
e27faf98,4R3/8/3pK2p/8/1p2kppr/2p1p3/1b2N2n/4N3 w - - 0 1,6,Alois Johandl
af3150cd,8/1b2np2/2PP4/6p1/1B1k3r/r7/1N2RPBN/n4K2 w - - 0 1,6,Claude Goumondy
95dff786,6K1/5p2/2pppp2/2Pk1p2/B1pP1QP1/2p5/1b3P2/8 w - - 0 1,6,Леонід Аврамович Любашевський
36681f42,1bn1b1n1/3R2rr/4R3/2pP1P1p/1p3k1P/4N1pK/p3p1P1/2BN4 w - - 0 1,6,Horst Böttger
e9db5d6f,8/7p/8/8/p7/k1K2p2/2R2P2/8 w - - 0 1,6,Євгеній Михайлович Богданов
52548729,4N3/5N2/3K4/4Bk2/8/5P2/8/8 w - - 0 1,6,Reinhard Zaiser
816cdbd1,8/k6p/8/1Q6/8/8/3P4/7K w - - 0 1,6,Николай С. Зиновьев
c9664ad8,4N3/8/5B2/1K1k1B2/8/8/8/8 w - - 0 1,6,Николай С. Зиновьев
2270ca1a,n7/B1p5/1nP2b2/kPR5/B1P5/1K1N4/8/8 w - - 0 1,6,Dieter Walsdorf
7a8795da,8/8/8/8/8/3K4/kBP5/3N4 w - - 0 1,6,Владимир Афанасьевич Шматов
c9d1deb3,7n/3p1p2/3P1Pp1/3P2Kp/6pP/3N2P1/6pQ/3B1k1b w - - 0 1,6,Анатолий Викторович Стёпочкин
1fbcbb57,1k6/1P6/1K6/1P4P1/8/8/8/8 w - - 0 1,6,Александр Петрович Олейник
6bc1e46d,8/6p1/6p1/6P1/4k3/7K/3P4/5Q2 w - - 0 1,6,Валерий Алексеевич Иванов
62ae6455,8/8/6N1/8/8/6Pk/2P5/3B2K1 w - - 0 1,6,Николай С. Зиновьев
d25dda6f,k1B5/1N6/n1N5/1p6/1p6/1P6/1p6/bK6 w - - 0 1,6,Jaques Fulpius
633e4553,8/8/8/N3B3/8/2K5/8/1k6 w - - 0 1,6,Friedrich Capräz
ed511481,8/4pK1p/2R2p2/7k/B4Ppp/7r/2R5/6b1 w - - 0 1,6,Zigurds Pigits
a40abe45,4n3/1p3p1r/2qr2p1/2P2NPR/2P1k1B1/7P/3PP1NB/b3nR1K w - - 0 1,6,Александр Николаевич Панкратьев
985f1eea,8/rr6/k7/1p5Q/1K1N4/8/8/8 w - - 0 1,6,Hans Ott
09927487,8/3K2p1/p5p1/3k4/4RpNn/1N1B1p2/r2P4/bn6 w - - 0 1,6,Михайло Назарович Марандюк
0cadce36,7k/8/5K2/8/8/4r3/3q2R1/2b2R2 w - - 0 1,6,Евгений Викторович Марков
de87ab85,8/3p4/1p1K2B1/1P6/1P4R1/2P5/2bP3p/7k w - - 0 1,6,Eric Schaer
6768b873,k5b1/5n2/1K6/8/8/8/3R4/8 w - - 0 1,6,Stefan Felber
a8f3094e,R7/8/4b3/p7/8/5K2/p3R3/k7 w - - 0 1,6,Яков Георгиевич Владимиров
b1baff3a,1b4B1/6pK/2Np1k2/R2P4/3p2PP/1N6/1pp1P3/5n2 w - - 0 1,6,Reinhardt Fiebig
c4bc87cd,b3n3/4pB1p/8/8/1N2k3/1nP1pRB1/5PK1/1r2r1b1 w - - 0 1,6,Alois Johandl
0267e06c,8/2ppq3/1P6/2PP4/1NNp4/KBkp4/PR3P2/8 w - - 0 1,6,Peter Heyl
dd25564c,8/2p5/2R5/4R3/3p4/3k4/8/3K4 w - - 0 1,6,Imants Dulbergs
cc277d2a,k1K5/8/1bN5/pN6/8/8/1P6/8 w - - 0 1,6,Vidadi Zamanov
295fb277,8/8/2B1ppp1/1Np1k3/2p2Rp1/2P3P1/2K2P2/8 w - - 0 1,6,Matthias Hentschel
39aeeb0f,8/8/8/8/3p4/3K1B2/3BRp2/3k1q2 w - - 0 1,6,Erwin Moritz Herbert Guttmann
75890270,8/8/5K2/8/5k1B/5p2/5R1N/8 w - - 0 1,6,Howard Staunton
4c8965d2,8/3p1p2/7P/5K1k/8/8/8/8 w - - 0 1,6,Сергій Іванович Ткаченко
264ba35c,8/8/8/3KN3/5k1B/8/3P2P1/8 w - - 0 1,6,Albert Abramowitsch Grigorjan
63e2cf7c,7K/kr6/1p1R4/1P1Q4/8/p7/8/8 w - - 0 1,6,Александр Васильевич Галицкий
ad7b66ce,7K/8/4B3/2B1k1N1/8/4P3/8/8 w - - 0 1,6,Николай Чистяков
6c8fb44d,3K4/8/2NkN3/8/3B4/3B4/8/8 w - - 0 1,6,William Bone
cc7a3a90,8/8/8/3k4/2NN4/3PK3/4B1P1/8 w - - 0 1,6,Claus Grupen
51e5494f,8/8/8/4b3/8/2p4k/B1R5/K5R1 w - - 0 1,6,Ralf Krätschmer
456c81b8,8/p7/B5p1/kPP3Pb/pb2p1pK/p3P1P1/P3P3/2Q5 w - - 0 1,6,Franz Sackmann
07e102f5,8/3b1p2/1p3p1N/1pnp1p2/1B1PkPBp/1PK4R/5P1P/8 w - - 0 1,6,André Chéron
d4ec686d,8/8/3p4/3k4/1K2R3/8/3N1B2/8 w - - 0 1,6,Николай Николаевич Акимов
4a5163ca,8/8/8/4p3/1K4NN/4PP2/5BP1/7k w - - 0 1,6,Јожеф Ченгери
072283c9,4Nb1r/qp3Bp1/n7/5pR1/n2k4/2pPN3/4PK2/7r w - - 0 1,6,Julius Mendheim
5a3c04c4,8/8/5R2/1p1k4/5P1B/1P3K2/8/8 w - - 0 1,6,Валерий Алексеевич Иванов
09c295b6,K7/6R1/8/8/8/5P2/7k/8 w - - 0 1,6,Karl-Heinz Ahlheim
b8e039dc,3KN3/1N2Nk2/8/8/8/4P3/8/8 w - - 0 1,6,Luigi Vitale
8ba148fe,4N3/3K2p1/8/BR6/p6b/k1pp3p/p5n1/rn3brq w - - 0 1,6,Isai Hillel Rozenfeld
ccbac341,3N1k2/3p1P2/K3pPp1/1P2N3/8/1BP2PP1/3r4/1b6 w - - 0 1,6,Josef Halumbirek
636f7b02,2K1N3/3N4/2kp1p2/1p3B2/8/8/5P2/8 w - - 0 1,6,Conrad Bayer
ab8bc8e2,B4b2/6nr/pK1p1pPp/R2p3r/P2k3N/1P1p2P1/5P1n/4Q2b w - - 0 1,6,Андрей Яковлевич Лобусов
b0899b06,8/8/N7/8/N7/k7/2BK4/8 w - - 0 1,6,Eugene Beauharnais Cook
55bce294,5k1K/1N2p3/4P1b1/2R5/8/8/8/8 w - - 0 1,6,Владимир Трофимович Свергунов
1b60206b,k5b1/1r4P1/N1B2P1P/1N6/4P3/1p6/1p6/bK6 w - - 0 1,6,Stefan Eberle
141be8cb,5N2/2B5/2p5/8/3k4/8/4K3/2R5 w - - 0 1,6,Siegmar Borchardt
9e21931d,1K2b1B1/4Np2/3k1P2/2N5/3P4/8/8/8 w - - 0 1,6,Marián Šemrinec
d676ad44,5B2/1p6/bP3p1p/1p1k1p2/4R1P1/3p1Bp1/3P2p1/4K1N1 w - - 0 1,6,Олег Евгеньевич Ефросинин
0564e5b9,1n4b1/5p2/8/r5BK/2p4p/4p3/2Q4p/kB6 w - - 0 1,6,Baldur J. L. Kozdon
d9c58563,R5Nk/4p2p/4pbpP/n1p4n/2p1b3/K1p3pq/8/8 w - - 0 1,6,Stefan Schneider
aa8792bd,6K1/8/Np2p1N1/3p4/8/B1R5/3kpp2/2R5 w - - 0 1,6,Steven B. Dowd
d2480fba,kb1N4/p7/Q7/2p1p3/2P5/2K5/6b1/8 w - - 0 1,6,Юрий В. Арефьев
ce5957e9,8/8/8/8/8/5N2/5R2/3k3K w - - 0 1,6,Hilmar Ebert
abe49fae,n3K3/2pN4/r3k3/ppR5/b2p4/3p4/N4p1B/8 w - - 0 1,6,Frank Reinhold
c84a2368,2k5/R7/8/8/3p4/7K/3N1p2/5B2 w - - 0 1,6,Gunter Jordan
464d636f,1r1n2bk/3p2bp/1r1Q4/8/8/5NP1/pB6/K6R w - - 0 1,6,Karl Ernst Adolf Anderssen
ba768f79,8/8/8/4N3/5K1k/2B5/2N5/8 w - - 0 1,6,Artur Mandler
2179c0c7,kBQ5/1pp5/8/2p5/4p3/8/7b/5K2 w - - 0 1,6,Werner Speckmann
d8445169,8/2Q5/8/1p6/1k6/p7/K7/8 w - - 0 1,6,Віктор Миколайович Сізоненко
be2652ba,8/3R4/p1p2p2/rp4p1/2pNp3/P1P1P1P1/P1Pkp1B1/R3NbK1 w - - 0 1,6,Александр Ильич Сыгуров
4e054d0b,q7/n2BNp2/5k1P/1p5P/1p2RP2/1K6/8/8 w - - 0 1,6,Adolf Herrmann Rudolf Ferdinand Kraemer
a8e477ac,6r1/P1p5/2b4B/p5p1/k2P4/1R3p1r/p2p2Pb/K2B1R2 w - - 0 1,6,Валентин Федорович Руденко
4d50eb8b,7R/8/8/8/8/1K6/8/k2r4 w - - 0 1,6,Wilhelm Karl Heinrich Maßmann
8fad81ae,8/1n6/3rR3/8/b1p2BPk/2p5/3P1N2/K7 w - - 0 1,6,Hermann Axt
ae45b3d5,8/k2N4/P1P5/8/8/8/6p1/6Kb w - - 0 1,6,Vladislav Buňka
0951edf3,8/8/3B4/8/3N4/2kNK3/8/8 w - - 0 1,6,Валерий Геннадьевич Смирнов
005f83ec,8/8/8/8/3p4/7B/1K5p/1R4bk w - - 0 1,6,Владимир Владимирович Кожакин
230ea87c,8/6P1/7k/8/8/8/7P/3B3K w - - 0 1,6,Олександр Гнатович Жук
f00a57ba,N3k3/p3P2p/2r1PK2/1p4N1/6P1/1B3p2/8/2r5 w - - 0 1,6,Franz Ferdinand Ludwig Palatz
93449c92,2N5/8/8/1p6/8/Rp6/1p6/1k1K4 w - - 0 1,6,Karl Flatt
e566c3e2,8/4B3/4P3/8/4k3/8/4B3/4K3 w - - 0 1,6,Edgar Dinwiddie Holladay
22ee723a,8/8/k1KN4/1N6/8/8/P2PP3/8 w - - 0 1,6,Николай С. Зиновьев
90f23ea7,8/8/8/8/kNP4B/2P5/K7/8 w - - 0 1,6,Валерий Алексеевич Иванов
62c64d91,8/8/8/8/2Q5/3K2pp/1P1b4/3k4 w - - 0 1,6,Werner Speckmann
2d45fa0a,8/4p1p1/1p5b/1R5p/P1kP1p2/2p5/2P2N2/2BRK2b w - - 0 1,6,Andreas Schönholzer
8aa45517,8/8/8/3k1p2/2R2B2/3B4/3P4/7K w - - 0 1,6,Владимир Николаевич Коваленко
20a10eb4,4K3/1B6/7R/bNprp3/R1q1k2N/3bp3/2p1p2B/3n4 w - - 0 1,6,Friedrich Chlubna
34a218fd,8/6p1/5P2/4P3/p1PP4/PpPQ4/kPp5/n1K5 w - - 0 1,6,Henryk Grudziński
a94677b1,8/2N5/3K4/8/2k5/8/1pPB4/1N6 w - - 0 1,6,Wolfgang Alexander Bruder
e6e6ea88,4B3/B6p/5K1k/2P5/8/8/5P2/8 w - - 0 1,6,Kurt Keller
338d5d40,8/q1p2BR1/2p4p/4Pk2/5B2/bpN4p/2n1Np2/1K2n3 w - - 0 1,6,Udo Degener
28f28ac2,8/8/1Qp5/8/k7/8/1P4p1/6Kb w - - 0 1,6,Otto Bernard Wurzburg
6f853b02,3N4/2ppQ3/8/3k4/8/2K5/8/8 w - - 0 1,6,Юрий Акимович Сушков
bfe60331,8/1B6/8/8/Nk6/8/1N6/K7 w - - 0 1,6,Peter August d’Orville
c6f091ae,8/8/6p1/4N3/8/7p/5K1k/8 w - - 0 1,6,Владимир Викторович Кузьмичев
718f2cee,8/2p1N3/2P5/1p2p3/bBk1P3/P3PP2/8/1BK5 w - - 0 1,6,Виктор Фёдорович Волчек
2e4d45d5,2R5/4R2p/5k1K/6p1/p1p1p1Pb/1p2p1p1/2b1P3/8 w - - 0 1,6,Werner Speckmann
ec08d542,8/3N4/3b2q1/1r3r2/5P1k/1p2B2P/p5P1/Q5K1 w - - 0 1,6,J. Woodward
6402629d,3B4/4p2K/4Bk1b/3P4/2N5/2p4N/2p3n1/2r5 w - - 0 1,6,Bruno Fargette
b444c86e,k1K5/1p4p1/2p5/pP3R2/2P5/5pr1/3P2rb/4R3 w - - 0 1,6,Henry John Clinton Andrews
bfebe249,6k1/q7/5P1Q/8/7K/4N3/1B6/8 w - - 0 1,6,Baldur J. L. Kozdon
5d04ad90,2N1K3/8/4k3/4b3/8/2p5/4Q1P1/8 w - - 0 1,6,Алексей Леонтьевич Шнайдер
133233ab,8/5R2/5B2/5r2/5p2/5k2/5N2/5K2 w - - 0 1,6,Franz Ebner
91e49924,8/8/7R/4k3/8/p3P3/2B5/K2B4 w - - 0 1,6,Wolfgang Pauly
8b894244,8/8/7Q/4p3/2p1P1p1/2P5/1P1P2pb/2K1R1nk w - - 0 1,6,Albert E. De Wispelaere
7841284b,3N4/2B5/8/N1k1p3/4P3/2K5/8/8 w - - 0 1,6,Neculai Chivu
87582f88,2r5/3p2n1/4bpKp/8/3N4/B2B4/pp6/krb5 w - - 0 1,6,Rolf Trautner
7619b723,8/3B1KB1/7p/7k/8/4P3/8/8 w - - 0 1,6,Александр Николаевич Мельничук
082a67a0,5kn1/1Q6/8/8/3K4/8/8/8 w - - 0 1,6,Валерий Алексеевич Иванов
5b05c260,kr6/1p6/1K1p3p/8/4P2r/2PQ1b2/8/8 w - - 0 1,6,Валерий Николаевич Барсуков
c1d689d1,8/1Q6/8/8/8/3P2K1/r5p1/7k w - - 0 1,6,Richard Becker
4a459dbc,8/8/2p1N3/8/8/1Kp1B3/6p1/k7 w - - 0 1,6,Eligiusz Zimmer
6c62377d,4k3/4pp2/8/8/8/8/8/2BQK3 w - - 0 1,6,Евгений Васильевич Фомичёв
594f72e6,8/N7/8/B7/kP6/8/1PK5/8 w - - 0 1,6,Виктор Сергеевич Лукашёв
a213c31d,R7/8/N7/8/8/k7/p7/K7 w - - 0 1,6,Николай С. Зиновьев
af8046aa,B3Q3/q2P2p1/3r1kp1/p6r/N3P2P/p5P1/KnN5/2B4b w - - 0 1,6,Otto Trinks
8a524e5e,8/7p/7P/1B6/3p2R1/3N4/8/3K1k1r w - - 0 1,6,Elmar Abdullayev
e83908c0,1k6/1B6/8/1K6/1B6/8/8/8 w - - 0 1,6,Werner Speckmann
dbb13b53,7N/1K1kP3/3Pp3/4P3/4P3/8/P2P2P1/8 w - - 0 1,6,Pál Benkő
80bd445a,n5q1/2p2N2/p1Q2B2/K1b3pB/2k1p2r/1p1p3b/5p2/4nr2 w - - 0 1,6,Baldur J. L. Kozdon
4eefd76d,1K6/6b1/3p4/8/3p3n/1B1N3b/5R2/1k6 w - - 0 1,6,Ferhat Karmil
74cfd4d8,8/2P1q3/1k6/2N1B3/1K6/8/4P3/8 w - - 0 1,6,Евгений Викторович Марков
fe557a26,5B2/7k/3K4/8/8/8/B7/8 w - - 0 1,6,Frank Fiedler
bbfe654f,8/3p4/1p1Pp3/1p2P3/1Nk5/R1B5/P5p1/6Kb w - - 0 1,6,William Anthony Shinkman
44248d73,2b5/1pPp2p1/pPkPp1P1/K1p1P2p/2P5/8/N6B/8 w - - 0 1,6,Béla Majoros
e74cd7bc,5K1k/3p1p1p/8/5PP1/8/8/8/8 w - - 0 1,6,Михаил Константинович Кормильцев
06194f6b,8/8/8/8/pp6/PPp4p/2Kp2pp/NR1B2nk w - - 0 1,6,Karl Fabel
201c7b32,5r1B/5b2/8/8/8/1p4p1/1R6/k1N3K1 w - - 0 1,6,Валерий Николаевич Барсуков
f172d53d,6n1/3r4/N1p3r1/3pp3/4p1pB/2p3p1/k1K1B3/1R6 w - - 0 1,6,Volker Zipf
d05148c2,8/p7/k2N4/8/8/1R6/1p6/bK6 w - - 0 1,6,Валерий Иванович Резинкин
d19a8730,8/8/B1p5/2p5/k7/8/1K1B4/8 w - - 0 1,6,Василий Григорьевич Матэуш
62349a6f,6q1/2P4k/5Q2/7N/8/6P1/8/6K1 w - - 0 1,6,Baldur J. L. Kozdon
1bc022ec,6K1/8/8/8/1N6/B7/7P/kB6 w - - 0 1,6,Вячеслав Павлович Антипов
f636fb56,n1N3br/2p1Bpkr/1pP2R1b/pP1p1PpR/Pp4P1/1P6/1K1P4/8 w - - 0 1,6,Fritz Emil Giegold
7c0eaf56,8/8/5B2/8/3K1k2/7B/5PP1/8 w - - 0 1,6,Mirko Degenkolbe
a3464d6f,3K2n1/3p2pr/p3k1Bp/5p1N/1R1P4/p1N5/5n2/8 w - - 0 1,6,Dieter Müller
ca91b351,8/5KBk/7P/8/8/8/8/8 w - - 0 1,6,Олег Павлович Сакс
f9d675d3,8/8/8/1p3N2/4k3/8/5Q2/4K3 w - - 0 1,6,Ferad Kakabadse
588744b2,8/3B1p1N/8/4k3/8/3R1K2/8/8 w - - 0 1,6,Юрий Акимович Сушков
256cdebd,8/8/4N3/p1R5/4k3/P7/4K3/8 w - - 0 1,6,Геннадий Петрович Кардымон
0c66c824,8/2BK4/5p2/3k1P2/8/1N1B4/8/8 w - - 0 1,6,Valeriu Petrovici
262ee033,8/N7/3B4/6N1/4P3/4k3/2P5/4K3 w - - 0 1,6,В. Бутырский
2501bbf5,7K/p7/P3pR1p/3bp3/1P1k1p2/1P5P/PP2Q3/8 w - - 0 1,6,Александр Николаевич Варицкий
aeb3ce8f,4nK1n/B5p1/bN1pNpp1/1pP5/1p2kP2/2b3RB/8/8 w - - 0 1,6,Alois Johandl
f13a1240,8/kBK5/8/8/p7/8/1P6/8 w - - 0 1,6,Veikko August Hynönen
7643e03f,6r1/6b1/1R3prp/kP1N1p2/p7/p4p2/p1P4B/K4b1N w - - 0 1,6,Peter Sickinger
64f456b6,4K3/8/4k3/4p3/8/8/8/3R1R2 w - - 0 1,6,Klaus-Peter Zuncke
7e4c5b9e,8/8/8/1NN5/2p5/1p6/pk1K4/8 w - - 0 1,6,Bernhard Horwitz
