id,fen,mateIn,composer
e1de13b0,n7/6bB/3N1k2/K5pn/p5pq/B1p5/3pR3/8 w - - 0 1,15,Андрей Яковлевич Лобусов
1061007c,8/8/4K3/1N6/2kN4/B7/4P3/8 w - - 0 1,8,Kurt Keller
43c47220,1Nb1K3/1pP1p1p1/rP2k3/1Q2P1P1/1n5N/4P2P/rn1P3q/8 w - - 0 1,10,Josef Kupper
76f3c82d,3N1B1k/8/6RK/8/8/7N/q7/8 w - - 0 1,8,Baldur J. L. Kozdon
97837517,8/8/8/3k4/8/1R3P2/8/7K w - - 0 1,12,Bernhard Rittmeier
297f8742,8/8/8/8/2R5/5n2/p7/k1K5 w - - 0 1,11,Hans Peter Rehm
2a66d05a,N7/PPPPPPPP/K1k3rB/b1pnnb1p/8/1r6/8/8 w - - 0 1,8,André Chéron
b4ed3fa0,R7/3p3p/r2P4/P7/2p4P/2p5/R3pn2/K2rkn2 w - - 0 1,23,Ladislav jr. Salai
ac9a4dfc,1b4n1/qp1Rp1K1/4Pn2/2p1kP1p/1Nb2p1N/3PBB1P/2PPp1P1/8 w - - 0 1,8,Paavo Tikka
6784cbb0,8/2N5/8/4k3/4N1K1/3P4/8/3B4 w - - 0 1,9,Siegmar Borchardt
b90ca3c3,5n2/2K1p3/pN6/2kP1P2/4R3/1pB5/5r2/3b4 w - - 0 1,14,Григорий Леонтьевич Попов
c2ac494c,r7/3B4/p2K2n1/5Pp1/3pk1p1/1n1Rp3/2P1N3/2B3N1 w - - 0 1,8,Ralf Krätschmer
ed6ae79b,8/8/8/8/pNp5/2p5/8/k1K5 w - - 0 1,10,Werner Speckmann
aa65646f,k7/p7/8/8/8/8/8/4BB1K w - - 0 1,9,Андрей Николаевич Дикусаров
3f90b42b,KB4R1/8/7p/8/8/8/8/7k w - - 0 1,8,Николай С. Зиновьев
f66396fa,8/8/7N/5B2/8/p1N5/2K5/k7 w - - 0 1,8,Pál Benkő
c704ac98,6kr/4K2p/7B/8/2N5/8/6b1/8 w - - 0 1,8,François Fargette
32f1fdf3,8/8/N7/2B5/8/6Kp/7P/7k w - - 0 1,8,Лев И. Соколов-Барданов
2a939e07,7R/2q2R1b/8/3P1npr/2p1pkNp/4p1pP/1BK1P1P1/4b3 w - - 0 1,10,Валерий Афанасьевич Кириллов
246b5317,4kb1N/2Ppp2Q/3P2Kp/1p3pp1/8/1b2n1B1/p4P1R/2r5 w - - 0 1,8,Авенир Николаевич Попандопуло
20e5d8c2,r4bk1/1p1p1ppp/q2N1p1r/3Q2N1/P4P1n/K6R/2Pn4/R6B w - - 0 1,12,Julius Mendheim
52fc7c02,7Q/8/8/4P3/2B5/8/6pp/3K3k w - - 0 1,12,Владимир Михайлович Арчаков
35012b73,8/5n2/4R3/3K4/2N5/1k6/8/8 w - - 0 1,10,Christian Poisson
8d2e95c5,1Q6/8/k7/8/8/2p5/2P3p1/6Kb w - - 0 1,8,Геннадий Петрович Кардымон
a5fddd16,5k1K/8/8/5N1B/6p1/8/6P1/8 w - - 0 1,9,Николай С. Зиновьев
5b1ecae2,1n3rk1/4Rp1p/2p5/7p/2N1p1q1/B1Q4b/5R1K/8 w - - 0 1,8,Theodor Nissl
d0d0eb8a,K7/1P4p1/k5P1/1p6/1P6/8/8/8 w - - 0 1,8,Mirko Degenkolbe
1ec97871,Q7/7K/5p2/5pbk/5pp1/1n1p4/5P2/8 w - - 0 1,15,Ferhat Karmil
21c46443,7k/4KR2/5Pq1/8/3B4/5B2/8/8 w - - 0 1,10,Baldur J. L. Kozdon
a3d30882,6b1/p7/K2B4/1NNkP1br/2p5/P6B/p2P2P1/r7 w - - 0 1,9,Udo Schmidt
657d19c8,8/8/p6p/P3p2p/4P2p/1B3p1P/Pp1B1P2/bk2K3 w - - 0 1,21,Віктор Миколайович Сізоненко
d3f162fc,4q3/2R1p2B/6P1/5Pn1/1N2Pp2/1N1Pp3/2PpP3/3k1K2 w - - 0 1,8,Роман Федорович Залокоцький
b3882028,1k6/8/2Kp4/1p3P2/2p5/2p5/8/8 w - - 0 1,10,Віктор Якович Юзюк
14a7dd7e,8/3N4/2p3p1/2B3P1/5kPK/8/6P1/8 w - - 0 1,8,Jakob Gabovitš
3d3a4f8b,4n3/4pN1K/4BkP1/b4P1P/4p3/p4P1N/1P3P1p/1bB3rr w - - 0 1,9,Bernhard Schauer
5b9abfef,rb2R3/rkp2B2/b1p2p2/PpP2P2/1Kp5/2Pp4/3P4/8 w - - 0 1,8,Michael Schreckenbach
a3216f1e,2qb2N1/2nr2p1/1p1Pk1K1/5p1P/BP2p1p1/2n2PBP/b2RN3/5r2 w - - 0 1,9,Фёдор Васильевич Давиденко
b2e5d52f,6RN/7p/4p3/p3P2P/Pp6/1Pp2p1p/2P2P1p/4K2k w - - 0 1,9,Валерий Николаевич Барсуков
681b5e93,8/8/4p3/8/4Kpk1/3R4/5P2/8 w - - 0 1,8,Євгеній Михайлович Богданов
ecf95cca,8/8/3n4/8/8/1N5p/4N3/5K1k w - - 0 1,9,Валерий Николаевич Барсуков
776ecbe7,k7/8/K7/4B3/8/8/1P6/8 w - - 0 1,10,Марјан Ковачевић
ef2abedd,R7/1B6/8/8/8/1pK3N1/1p6/bk6 w - - 0 1,8,Wilfried Seehofer
32104987,8/8/3p4/8/3N4/1P1kBK2/8/3N4 w - - 0 1,9,Валерий Алексеевич Иванов
9e18a76e,7b/5pk1/5N2/7K/8/8/1B6/N7 w - - 0 1,9,Сергей Иванович Пивовар
b7138b29,1n2n3/1p1Q2qB/N3r1pp/bP2P3/2kB3K/2Pp1p1b/p2P1p2/3N4 w - - 0 1,20,Бошко Милошески
4994ada9,1B6/p1B5/3B4/8/5B2/2BK2B1/8/1k6 w - - 0 1,14,Владимир Викторович Кузьмичев
e886a6df,nk6/2p2pP1/KpP2P2/1Pp2P2/2P2P2/5P2/8/4B1q1 w - - 0 1,17,Ottó Titusz Bláthy
8de9a8be,3k4/b1NP1p2/2KP4/8/8/8/8/8 w - - 0 1,12,Pierre-Antoine Cathignol
d903fa8d,6kN/4bNpp/6n1/r4p1p/p1Pp1P2/5p2/3P4/rb2Q2K w - - 0 1,9,Бошко Милошески
47f716c1,r1b5/p7/Np1qp3/1k1Pp3/1Pp3N1/1nP2B2/1K6/5Q2 w - - 0 1,8,Conrad Bayer
646d4408,1N6/8/B2k4/3N4/3K4/2P5/8/8 w - - 0 1,8,Валерий Алексеевич Иванов
298d1451,8/8/8/K2k4/8/8/5PP1/8 w - - 0 1,18,Christian Poisson
717778be,8/8/8/1P3P1P/4p3/B1RpP1K1/1p1P4/bk1B4 w - - 0 1,8,Александр Фёдорович Феоктистов
dcf679e6,8/8/b1p2ppN/3p4/1P1NkP2/2P1B3/3P4/6K1 w - - 0 1,11,Hartmut Hänneschen
871673e1,1K6/8/4p3/8/8/6p1/6p1/3Q2bk w - - 0 1,8,Frank Müller
a6598dfb,Kb6/BR2nqrb/2P2p1p/R5Pn/2PP1P2/p7/P2pPQ2/1r5k w - - 0 1,8,Klaus Wenda
e946fee6,6Q1/p7/1p5p/p2N4/7n/3K2p1/8/3k1rrn w - - 0 1,8,Josef Moravec
3450c158,rkN1K3/3Q4/2p5/3p4/1n6/8/4b3/2r5 w - - 0 1,12,Marek Kwiatkowski
dc774105,8/8/K4pNp/8/8/5R2/6kp/6b1 w - - 0 1,12,Ľuboš Kekely
540eb052,k1K2n2/p1B1b2r/P1P1Pp2/3B1P1P/2p1pp2/2p2p2/b1n3p1/8 w - - 0 1,10,György Bakcsi
710342f6,N7/8/5K2/2B5/4k3/7P/4P2P/8 w - - 0 1,8,Евгений Викторович Марков
0f443b17,5K1k/4B3/8/5PPP/6Pq/8/8/8 w - - 0 1,9,Peter Siegfried Krug
a1a7a2f4,N7/kp6/1N6/1K6/8/8/8/8 w - - 0 1,8,Josef Kling
3075963b,k7/1p6/pP6/P1K5/8/5N2/8/8 w - - 0 1,8,N. N.
cb6b45c2,8/7p/2BKpp1B/4pk1P/1p2R3/1bp3p1/3p2P1/1n1rb3 w - - 0 1,8,Александр Николаевич Панкратьев
5c2ea05e,b1KR4/1P2B3/2k5/8/1Q6/8/8/8 w - - 0 1,8,Анатолий Викторович Стёпочкин
55bfe44e,8/2p5/5B2/8/8/2KB4/pr6/k7 w - - 0 1,12,Пётр Тихонович Головков
6148fe18,6k1/4B1pp/8/1b5P/p3B3/p7/8/1K6 w - - 0 1,9,Robert Sinclair Brieger
9b1fd093,8/8/4k3/8/8/8/8/1KR5 w - - 0 1,14,Hans Gruber
e62e82a6,6B1/5N2/1p6/1P1k1P2/K3p3/1P2P3/8/8 w - - 0 1,8,Peter Heyl
49479a7c,8/bN2p1r1/4P1p1/P2B4/p2kPB1P/P2Pp3/p2PP3/K1N5 w - - 0 1,8,Владимир Григорьевич Савченко
b7b26046,8/6p1/8/5R1P/4N1Kp/4B1pr/4P1kp/7b w - - 0 1,8,Mario Guido García
74b94beb,5N2/8/4K1p1/6p1/5kp1/2P3r1/2PP2PB/8 w - - 0 1,8,Wolfgang Pauly
12965ea9,krb1Q3/1r1p2p1/1P1P4/1p4P1/1p2B3/1P6/8/K7 w - - 0 1,10,Станислав Алексеевич Ильясов
83aebc07,8/7p/5N2/8/7P/8/p1K5/k7 w - - 0 1,8,Виктор Иванович Чепижный
9e291103,8/K4QPR/3p4/N2Pp3/4P1p1/6p1/p1PN2p1/r5kb w - - 0 1,9,Ralf Krätschmer
27aa76b2,8/8/7Q/4k3/8/8/3p1pp1/3Kbrrb w - - 0 1,23,Josef Halumbirek
22e952b3,1bn3K1/pnrPp2p/1p6/3R4/5B2/1p4R1/qpk3NP/1b5r w - - 0 1,10,Rupert Munz
a28a1400,8/8/8/8/4p2K/1P6/4R3/k7 w - - 0 1,8,Josef Oganes Bjusandjan
65c4107c,1R6/7p/3b2p1/p1p3N1/8/1n2p2B/b2pN3/3K2Bk w - - 0 1,8,Hans Lepuschütz
2cb06443,8/8/p1p1N3/2p1p3/P1k1P3/K1p1P3/2P1N3/8 w - - 0 1,9,Александр Климашов
1df79872,8/B7/6p1/6R1/4k3/6K1/4P3/8 w - - 0 1,8,Юрий В. Арефьев
9feef18e,k7/1p6/8/1P3N2/8/8/5K2/8 w - - 0 1,11,William Bone
fe5e26a4,1B6/3p4/8/8/8/8/r4p2/3R1K1k w - - 0 1,9,Rainer Staudte
688940b6,8/8/8/p7/P5N1/5NPp/K4Ppr/Q2r2bk w - - 0 1,11,Bruno Fargette
9054742a,3B2B1/8/7q/8/8/pP4pp/2p5/k1K5 w - - 0 1,9,Josif Michailowitsch Kricheli
4e4ec6c6,4r1b1/1rp1P3/q1p1k1P1/1pB3P1/1P3P2/p6p/8/3Q1K2 w - - 0 1,8,Bernhard Schauer
82958abb,8/ppK3p1/b7/1k2p1p1/R2p1p2/BP3Br1/5p1r/8 w - - 0 1,10,Frank Reinhold
9fd50bb5,3b4/p7/1n6/2p1R3/p5p1/3P4/4Nk2/3KN3 w - - 0 1,12,Ігор Петрович Ярмонов
2460a7a9,rq5k/6p1/2bpQpPN/6p1/np6/pp6/6p1/KR3n2 w - - 0 1,13,Martin Wolfgang Hoffmann
87411ac6,1rbn4/qnB4p/2p2K1R/2pp4/7p/p3Np1p/B1R5/6k1 w - - 0 1,11,Wolfgang Bär
918967a3,R6b/1B1rqp2/pn1n4/1pKpR2r/2P2Bk1/2QPP2b/5PP1/8 w - - 0 1,8,Carl Meier
3b2c60fd,8/1p6/8/N1K5/k1N5/1p6/1P6/8 w - - 0 1,8,Владимир Викторович Морозов
628eb89d,8/8/8/7p/8/7p/5K2/5N1k w - - 0 1,8,Микола Володимирович Кулігін
2db4540b,N7/8/8/kpNp1pp1/qr6/Rp6/1PPBPP1P/2K5 w - - 0 1,8,Gerhard Paul Latzel
c1290cb6,8/3K4/8/3k4/3B4/N1P2P2/5P2/8 w - - 0 1,9,Евгений Викторович Марков
7a6e84f7,6bk/3p1p2/p2P1K1B/P7/1nB5/8/8/8 w - - 0 1,12,Karl-Heinz Ahlheim
d2ca26be,r3r2k/b4pp1/2R5/6N1/3nN3/8/1K2n1R1/3Q4 w - - 0 1,8,Samuel Loyd
2af8229d,8/1b6/4p3/2p3K1/2P1k1Np/2r1p2r/2P3P1/3R2N1 w - - 0 1,9,Ralf Krätschmer
1326e01c,8/4p3/B1p1K3/Pr6/p1k5/P1pNP3/2P5/8 w - - 0 1,10,Jan Hartong
33a14343,4k2r/8/5B2/4N3/5pp1/p1p4p/8/R3K2R w - - 0 1,8,Ion Murăraşu
51e93e93,8/4p1K1/3p2pN/1rp4k/8/6PN/6pp/2R5 w - - 0 1,8,Alois Johandl
b1d91d3c,3K4/8/8/8/1R6/k7/8/8 w - - 0 1,8,Árpád Földeák
460a1162,8/pp4N1/6p1/1B1Q1pnr/r4kb1/b3pp1p/7K/4B2n w - - 0 1,9,Baldur J. L. Kozdon
e58eeba6,1k6/b2K4/1p6/8/1P6/p6N/B7/8 w - - 0 1,9,Eligiusz Zimmer
834eec7e,7r/2p1p1K1/4b1n1/kBPp1p2/1R6/2P5/4p3/8 w - - 0 1,15,Григорий Леонтьевич Попов
c7b075ac,1r3r2/7p/b1R5/pP6/1B3p2/3B1K2/1p2P3/3k3n w - - 0 1,12,Claude Goumondy
8a7e7ef0,8/8/8/8/p7/R7/4k3/K7 w - - 0 1,11,Ferhat Karmil
bac94808,5N2/1q2k1P1/3pNnBP/8/6p1/3rPrB1/pppppPn1/6Kb w - - 0 1,16,Godehard Murkisch
c44fc6f2,7B/1KR1p2n/3p3q/k7/p2N1r2/p6p/2N2p2/3n4 w - - 0 1,9,Leonid Makaronez
32a12857,8/4N3/5p2/1p3p2/1P2kP2/2K1p3/4P3/5R2 w - - 0 1,9,Flórián János Kovács
3542feb3,2rb4/n1r1p3/pPp2pK1/Pb2kP2/4N2R/1BPp2Pp/p4P2/1R2N1n1 w - - 0 1,12,Михаил Романович Костылев
40fb41a1,8/8/8/8/6p1/6Kp/7P/4N2k w - - 0 1,8,Николай С. Зиновьев
7afdf77a,5K1k/6N1/R4pP1/8/1p6/5rp1/3p2bp/2b4q w - - 0 1,8,Baldur J. L. Kozdon
ef9ba6e0,8/3R3K/7p/7k/3N3p/8/8/8 w - - 0 1,9,Николай С. Зиновьев
a50e00bc,8/8/8/p7/P3N3/B5p1/p5Pp/k2B3K w - - 0 1,9,Günther Jahn
1c8812e4,8/6R1/8/8/1P1PP3/Q2P3p/2qPP1pp/3RK1kb w - - 0 1,11,Владимир Викторович Кузьмичев
70f5c0c1,1r2k3/8/B3P3/K1B5/8/8/8/8 w - - 0 1,11,Jean-Marc Loustau
a36e8867,2r5/2P3R1/2k2q2/8/2K5/8/8/3Q4 w - - 0 1,8,Niharendu Sikdar
c66e1d2b,8/8/6Q1/8/p7/K7/1pr5/1k6 w - - 0 1,8,Олександр Юрьевич Шуряков
a918e9b9,6K1/1p5p/bP5P/rkPp4/p2P4/P2P4/5B2/6R1 w - - 0 1,11,Бошко Милошески
deb1b754,8/8/8/6r1/7P/3P1K1Q/3P4/6k1 w - - 0 1,8,Baldur J. L. Kozdon
1c048020,1k6/1B6/8/4K3/1B6/5Q2/q7/8 w - - 0 1,11,Виктор Сергеевич Жеглов
2f91a734,1N6/8/R7/8/5P1p/1pPB3P/1pr2P1K/nkb4Q w - - 0 1,9,Олег Евгеньевич Ефросинин
d6e481ea,4K3/3N4/1B2k3/8/4P3/8/1P6/8 w - - 0 1,8,Микола Васильович Резвов
58814e0e,1bb2rr1/kp6/p3p1q1/P2pB3/1n1N4/R3Q3/5PB1/6K1 w - - 0 1,9,Julius Mendheim
0ae4daf0,1q5k/3K1P1p/5P2/3Q4/8/8/8/8 w - - 0 1,10,Baldur J. L. Kozdon
10ca7dd7,8/8/8/8/8/6KR/6p1/6k1 w - - 0 1,8,Эрнест Левонович Погосянц
2babc70a,6B1/5R2/7k/6p1/2p2pP1/2p1pP2/2P1P3/4K3 w - - 0 1,11,Михайло Теодозiйович Гальма
1776f2c3,6b1/1pK3pr/1N2p1Qp/2p1k3/1P2p3/2P3P1/pn1P1p2/8 w - - 0 1,8,Леонід Аврамович Любашевський
66c26ecf,8/8/6k1/8/8/5R2/4K3/8 w - - 0 1,9,Edgar Dinwiddie Holladay
13176857,6K1/3p4/3p1p1p/1p1B4/pQ6/6pr/5n1p/k7 w - - 0 1,21,Borisas Gelpernas
0d7d6105,k7/1p6/8/1P1N4/8/1K6/1P5B/8 w - - 0 1,8,Karl Ernst Adolf Anderssen
1519bbb4,8/8/4B3/6k1/6Np/7K/4N1P1/8 w - - 0 1,8,Николай С. Зиновьев
46fea825,8/2RK1p2/B2p1p2/1N1pkrn1/5p2/2Nppp2/8/1b6 w - - 0 1,10,Євген Сергійович Орлов
950dbb60,8/1p3K1P/8/4P3/3Q4/5N2/6pp/1q5k w - - 0 1,10,Jan Weininger
a8dbec88,8/8/8/8/8/7B/7B/4k2K w - - 0 1,12,Бошко Милошески
e1247d2d,Q6b/8/8/8/8/pp6/p7/k2K4 w - - 0 1,8,Jorma Pitkänen
e9edbd41,r7/PPPPPPPP/K7/8/8/8/1ppppppp/qk6 w - - 0 1,8,Karl Fabel
9f0f73c4,4nK2/1n2p3/1r1P1pNR/3B1kp1/3Pp1p1/B1Pb4/4Pb1N/8 w - - 0 1,8,Uwe Karbowiak
06f9dcd8,8/8/8/3p4/3B4/p7/k1K2N2/6b1 w - - 0 1,13,
69a62c6c,7B/8/3P2N1/3P4/3p1P2/1ppP2R1/1ppkPp2/nrqrbK2 w - - 0 1,15,Бошко Милошески
abbadc56,8/7R/3pk2K/p5RN/2p2p2/5PPp/1p6/rnq5 w - - 0 1,8,Gerd Rinder
a43d86c9,1N4n1/p1B1p3/3P4/K1k5/2P5/2pPpN2/B3P2b/3r4 w - - 0 1,8,Dieter Müller
523a5594,8/5r2/bp5B/1p1RR3/1p1K2B1/n7/2p2p1n/5k2 w - - 0 1,23,Григорий Леонтьевич Попов
0d5eaf7d,b7/1r4p1/5p1r/2p5/4N2b/p2p1B2/1B4R1/3K3k w - - 0 1,9,Baldur J. L. Kozdon
259f7ec3,r6k/6RP/5pK1/8/4P3/1pnp3p/2p5/6R1 w - - 0 1,8,Baldur J. L. Kozdon
0f3d2455,1Q6/8/8/8/8/2k5/1p6/7K w - - 0 1,15,Jan Mostert
5ee17e78,8/1N6/8/8/k1B5/p1P5/K1P5/8 w - - 0 1,8,Александр Александрович Шилин
7eaec82c,k7/pbK2p2/1Pp1p3/5pp1/8/2pp1n2/8/3R4 w - - 0 1,10,Reinhardt Fiebig
93298c94,8/4p3/4P3/3p4/pKpP1p2/P1P2P1B/kp1R1P2/b7 w - - 0 1,10,Juri Jakowlewitsch Marker
73e5d68b,8/8/3K4/8/3k4/1P4R1/1p1N4/8 w - - 0 1,9,Николай С. Зиновьев
48452d86,8/8/1P1p4/5K2/1N1k4/8/3BP3/8 w - - 0 1,8,Юрий Акимович Сушков
6e85a575,nK2k2b/1pp1p2P/4Q3/5P2/np2p3/3B4/8/4q3 w - - 0 1,8,Rolf Trautner
d895b79b,7k/4q1pp/4N3/2rBNQn1/4R3/4n3/4r3/K7 w - - 0 1,8,Peter August d’Orville
5603aa3b,8/8/8/8/3p4/1K1N4/8/1k4N1 w - - 0 1,8,Bernhard Horwitz
fe832b7b,5B2/2p2N1p/4Bk2/3K1P2/2P1P3/2pPp1Pp/p4Pb1/n2n1r1r w - - 0 1,11,Dieter Kutzborski
3d670f5c,8/1N6/8/2p1N3/k1P5/8/1P6/1K6 w - - 0 1,8,Іван Дмитрович Борисенко
1d1c6f09,4k2q/4P1pr/1rpPP3/5p2/3p4/7P/p7/b1BK1B2 w - - 0 1,20,Josif Michailowitsch Kricheli
06b749fa,8/8/K3p3/2r1p2k/4P3/1RP5/p5R1/r5N1 w - - 0 1,17,Григорий Леонтьевич Попов
86e3407c,K1k5/R2p3B/pp5N/7b/3p3B/5p2/1r2p3/2n3b1 w - - 0 1,9,Alois Johandl
4dffc7c9,8/8/6Kp/6p1/8/4NN2/7p/7k w - - 0 1,8,Евгений Викторович Марков
45ee0cd0,8/4N2k/8/6B1/3N4/1p6/pP6/K7 w - - 0 1,8,Théodore Adrien Louis Herlin
d1b787fd,8/1P1p4/2kP4/8/2K5/8/1N6/8 w - - 0 1,10,Николай С. Зиновьев
231dfaa3,8/kp6/P1P5/K7/2P5/8/N7/8 w - - 0 1,8,Александр Дмитриевич Тюнин
c31f42c3,k7/p7/K2B4/8/8/8/7b/3R4 w - - 0 1,8,Friedrich Köhnlein
9664931a,r4b2/q1p5/4BPbp/1ppNp1P1/4kp1p/1R6/5pP1/3R1K2 w - - 0 1,15,Григорий Леонтьевич Попов
b56a4663,8/K1N5/6B1/3PB3/1pkP2P1/8/P1pPp1P1/1r1R3n w - - 0 1,8,Rainer Paslack
b985cf46,8/3P4/2k4q/2NN4/2K1P3/8/8/8 w - - 0 1,8,Николай С. Зиновьев
ce568847,2bB4/8/pNp3p1/k3p3/8/2Pp1pP1/1K2PPpP/8 w - - 0 1,9,Matthias Schneider
5b03fdf7,8/3p1p2/3p2p1/5n1p/7k/8/5KQ1/8 w - - 0 1,9,Baldur J. L. Kozdon
98374ca5,k3KR2/1Rpppp2/6p1/Np4p1/5r2/7b/3PrPpn/8 w - - 0 1,8,Isai Hillel Rozenfeld
03d63185,8/8/8/2p1Q3/8/6Kp/1ppp4/krqb2br w - - 0 1,9,Erwin Moritz Herbert Guttmann
f8d13956,8/8/2R2p2/5p2/3k1K2/1B6/2P5/8 w - - 0 1,9,Lőrinc Bata
f7de26c3,8/2p3B1/8/8/3K4/N7/p6q/k7 w - - 0 1,8,Сергей Петрович Абраменко
a28a3eb3,4k3/P7/2pKp2N/2P5/3B2P1/2P2RN1/2P1pp1r/q4nQ1 w - - 0 1,10,Joaquim Crusats
d38d0cc4,8/3p4/6p1/6Bk/7P/2p3nP/2P3P1/K7 w - - 0 1,9,Harald Schmid
b2eaa2ee,8/8/8/8/8/pKp5/P1N5/Nk6 w - - 0 1,9,Harald Grubert
f2a36de3,Q5Bk/8/8/6p1/1p6/5K2/8/4q3 w - - 0 1,8,Veikko August Hynönen
7c78b224,8/8/kB6/8/3Q2K1/2p4n/5p2/8 w - - 0 1,10,Ferad Kakabadse
92586455,6kn/5pN1/5PpK/8/8/B7/8/8 w - - 0 1,8,Marián Šemrinec
024272f4,8/8/8/N2p1N2/3K4/4N2k/8/8 w - - 0 1,8,Hilmar Ebert
ac931973,3K4/B7/1N6/k7/P7/P7/2P5/8 w - - 0 1,8,Claus Grupen
08888090,6qr/1b3p2/3P2p1/2B1NNR1/2P4p/1K1B3P/2P4p/7k w - - 0 1,9,Vidadi Zamanov
b6eeab28,8/4p1p1/4P1P1/1p1p4/pP1k1Pp1/P4prb/PK1P1rp1/1BR3Bn w - - 0 1,12,Bo Waldemar Lindgren
6625d655,8/8/7p/R7/3k4/1K6/2BP4/8 w - - 0 1,8,Victor Aberman
fcbfdd66,7b/8/8/4n3/5N2/kpp5/8/K4Q2 w - - 0 1,8,Arnold Beine
3b31ee1c,3N4/kBp5/2p5/b1p5/1pP5/1K6/6P1/8 w - - 0 1,8,Heinrich Friedrich Ludwig Meyer
c315b381,4k3/3pPp2/3PpP2/1pP3Pp/4P3/8/1P5P/4K3 w - - 0 1,8,Thomas Rayner Dawson
2fb14ea7,1k6/3p2p1/1K1P2P1/6P1/8/3pP3/1P1P4/8 w - - 0 1,10,Artur Mandler
d9288501,7k/5K2/5R1N/n7/8/8/8/r7 w - - 0 1,9,Вячеслав Павлович Антипов
7c823385,6B1/1n1p4/qr1p1p1B/2P4p/P2k2pr/3p4/1P6/2R1R1Kn w - - 0 1,10,Dieter Kutzborski
a47b2d50,5q1k/K4P2/R6P/8/8/8/5Q2/8 w - - 0 1,8,Baldur J. L. Kozdon
ad7f2dc6,8/8/8/8/7N/8/3B1p2/3K1k1B w - - 0 1,8,Steven B. Dowd
9b8e0ed5,8/8/8/8/1NN4K/p2B4/p7/k7 w - - 0 1,8,Stefan Felber
2871439a,7q/3k1p2/bB1N1P2/K2BPp2/1P3P2/4P2r/8/8 w - - 0 1,8,Dieter Werner
ee8572c1,7k/7P/6K1/4p3/4pbN1/8/8/8 w - - 0 1,8,Gerard Johan Bouma
1c53e7dc,2N5/8/8/B4N2/8/4pp1B/5k1K/8 w - - 0 1,8,Јожеф Ченгери
0a553a4f,8/8/8/8/8/7P/5NkP/4K2R w - - 0 1,8,Mirko Degenkolbe
fc538868,8/8/p7/p2p4/3p4/p2p3p/P2P2pr/1RKR2bk w - - 0 1,8,Григорий Леонтьевич Попов
52ff66ce,3nn3/2p2p1k/1p1pp1p1/p2B3p/r2B2N1/7N/8/7K w - - 0 1,12,Александр Дмитриевич Петров
187008e8,8/8/3N4/2Pk1K2/7B/2P2P2/8/8 w - - 0 1,8,Николай С. Зиновьев
ea79866c,1K2N1qk/2Np2r1/P5Pp/3P4/1P2P3/p7/6p1/Q5Rb w - - 0 1,8,Dragutin Bišćan
ee60c2c9,B7/8/8/8/3p1p1N/3P1P2/K6p/R5bk w - - 0 1,9,Виктор Владимирович Кичигин
a2a64e38,Q7/8/8/8/8/4N2q/6Np/5K1k w - - 0 1,8,Baldur J. L. Kozdon
226db0a1,6Q1/2ppp1Nn/1b1qp2K/1p1kPb1P/1P3P1N/2PP4/p6p/2r2n1r w - - 0 1,10,Johann Christoffel van Gool
e2508295,5R2/4p3/4p3/4p3/4p1K1/4p3/1pp1p1k1/brrbR3 w - - 0 1,8,Ferhat Karmil
f8eebe62,8/4b3/1pN1np2/2k1Pp2/1nN5/2R2PP1/1Kb1Pq2/8 w - - 0 1,17,William Anthony Shinkman
9213e99f,7k/B4Kb1/p5P1/8/8/1P6/8/8 w - - 0 1,10,Baldur J. L. Kozdon
08c6540f,2n5/6p1/r6p/4R2P/p6p/8/P1R5/5k1K w - - 0 1,10,Frank Uhlig
4ee38f85,8/8/2p5/2N5/R1P5/pNkP4/rp1p4/rnbK3B w - - 0 1,11,Виктор Арчаков
6229cfea,8/7P/8/8/p7/p2KPPP1/1p6/qk6 w - - 0 1,8,František Kubáni
c8792681,k7/1r6/8/3K4/8/8/3Q4/8 w - - 0 1,9,Werner Speckmann
714dd786,2K5/8/8/5R2/7k/8/8/8 w - - 0 1,10,Jan Robert Mortensen
08c6e83e,8/3B1N2/8/2pk4/8/2K5/5N2/B7 w - - 0 1,8,Dénes Géczi
1706b7e3,8/5P1k/5Q2/7q/8/4p3/4R3/3K4 w - - 0 1,8,Baldur J. L. Kozdon
d7e192fd,2kB4/2P1PPPP/2Ppppr1/5br1/3p2q1/K3Pn2/1ppp4/8 w - - 0 1,8,Nils Adrian Bakke
2308e5aa,3K1brk/4pBp1/3pP1P1/3p4/p7/P7/3P4/8 w - - 0 1,12,Michael Schlosser
e8d8243a,7K/p1N5/1p2R1p1/2k2p1p/8/p1B2R2/B2p2p1/2br2rq w - - 0 1,14,Михайло Назарович Марандюк
179854c9,8/4K3/4N3/4k3/4p3/1B2P3/5N2/8 w - - 0 1,8,Николай С. Зиновьев
4b8b6150,8/p6p/p6P/P7/2p3N1/2p4p/2P4P/4BKbk w - - 0 1,8,Ernst Otto Martin
c288159e,1k6/7K/3N2p1/1N6/8/7p/8/7B w - - 0 1,10,Werner Speckmann
8fdf0089,7k/6pP/6p1/6Nn/P6p/pPP4p/3P3P/R3K3 w - - 0 1,9,Рудольф Михайлович Ларин
d75662fc,5b2/2p1p1p1/2PkPpP1/2R2P1K/p2P4/P2P4/3P4/8 w - - 0 1,12,Михаил Васильевич Кройтор
f1eba5a4,4r3/1p1Nrp2/bPkN2pK/Q2n2PP/2P5/8/4p3/8 w - - 0 1,10,Horatio Bolton
