id,fen,mateIn,composer
253071e1,n3r2q/2pR4/5p2/3PkPpp/8/1N1Pp1P1/1P2P1N1/5R1K w - - 0 1,7,Александр Николаевич Панкратьев
76e3d2f3,8/8/5b2/8/p6p/2p4P/2Ppp1BP/KQ1bk1B1 w - - 0 1,7,Mirko Degenkolbe
f0e23e3f,8/8/8/2pK2p1/2P3P1/4P1R1/8/5N1k w - - 0 1,7,Николай Николаевич Акимов
328e4bf2,8/2p5/8/2P5/8/2NP4/8/k1K2B2 w - - 0 1,7,Геннадий Петрович Кардымон
511fb78a,8/8/5Knp/4pn1k/3p1p1p/4ppbp/2B5/8 w - - 0 1,7,Владимир В. Никитин
85b30e51,N3b2N/5p2/p3p3/K2R2Bk/BP3P2/2p2Pp1/P4P2/rr4b1 w - - 0 1,7,Wilfried Neef
04031b54,8/2n1N3/3Nn3/2p5/B2k2K1/1R6/7B/2b5 w - - 0 1,7,Григорий Леонтьевич Попов
93d8c0ef,8/8/8/1q5b/2p2Ppp/b1p2Q1B/P1ppNpNp/K4k1r w - - 0 1,7,Jozef Sklenár
0a3adbb3,1B4N1/8/b3k1P1/3R4/np2P3/1p4R1/1p2P3/bK3n2 w - - 0 1,7,Stephan Eisert
c7b14bc8,4R3/1bp3pr/8/KP1kB2n/1P6/7p/4BNp1/8 w - - 0 1,7,Alois Johandl
b0c81c40,8/3KBk2/3p1p2/3N1N2/8/8/8/8 w - - 0 1,7,Владіслав Олександрович Метлицький
360e75e4,3k4/3Pp1b1/1pK1ppNp/4p3/4N3/rrp3p1/8/Q2R4 w - - 0 1,7,Михайло Назарович Марандюк
befa89fd,1b2r3/2p5/B1P5/p1R2ppb/3BkP2/2p1p2N/2N3P1/3nK3 w - - 0 1,7,Ralf Krätschmer
2ac4d8a2,7k/2q4P/8/8/7R/8/2Q5/2K5 w - - 0 1,7,Baldur J. L. Kozdon
1cf1552a,8/5K2/8/2N5/3k4/N6B/3Bb3/8 w - - 0 1,7,Юрій Маркович Гордіан
979b178f,N2n4/br2pp1K/1p2p3/B6p/3PN2k/3P2pB/1pp3P1/8 w - - 0 1,7,Godehard Murkisch
b027dd02,8/8/8/8/2KNk1N1/6B1/6P1/8 w - - 0 1,7,Николай С. Зиновьев
f945997d,k7/8/2R5/8/4P3/8/8/1K6 w - - 0 1,7,Werner Speckmann
c6cd9aa0,7N/5N2/8/5K1k/8/8/6P1/8 w - - 0 1,7,Edgar Dinwiddie Holladay
d8e043bc,8/8/N6k/7N/5P2/6B1/4B3/6K1 w - - 0 1,7,Николай С. Зиновьев
cc61bfae,8/8/8/4k1K1/1N2N3/3P3B/8/8 w - - 0 1,7,Евгений Викторович Марков
96625422,8/8/8/7p/5Q2/7k/6p1/6Kb w - - 0 1,7,Володимир Иосифович Пипа
3b72616e,1R1K4/2ppp3/2k5/1N3n1b/1B1p4/1B6/1P1p2N1/q5n1 w - - 0 1,7,Валерий Афанасьевич Кириллов
782f78d4,8/6N1/2K5/2NNk3/8/3P4/8/8 w - - 0 1,7,Michael Schreckenbach
6a9df4e4,1R5n/1R3p2/p2pp3/k1P5/8/K4b2/8/8 w - - 0 1,7,Josef Johann Breuer
de1ec21f,8/1B6/5N2/8/b7/8/p7/k1K5 w - - 0 1,7,Николай С. Зиновьев
9bde89e6,5K2/B3pn1b/p2pP1p1/N2kp3/1p2R1BP/4P3/5NPr/6nq w - - 0 1,7,Dieter Müller
517f606d,8/8/6p1/6R1/2k5/6p1/3B2K1/2N5 w - - 0 1,7,Frank Reinhold
d515a9ce,3b4/8/8/8/4p3/4Qp2/5p1K/5k2 w - - 0 1,7,Виталий Семёнович Коваленко
4d71a301,8/8/6B1/2b2K1p/1p6/qP6/rpQ3P1/k7 w - - 0 1,7,Miroslav Soukup
a98e5ded,1B4N1/8/4k3/4N3/4K3/8/2P5/8 w - - 0 1,7,Николай С. Зиновьев
bacefd37,k7/p2p4/P2P4/8/3K4/8/8/8 w - - 0 1,7,Александр Петрович Олейник
7821e38b,6N1/4p1p1/6k1/6N1/4p1K1/5P2/5P2/8 w - - 0 1,7,Milenko Đukić
3f066620,B7/8/8/8/6p1/6p1/6Pb/4KNk1 w - - 0 1,7,Dieter Kutzborski
337ac0cd,2b2N1b/1p1B1p2/1R2R3/4ppr1/pPp5/PkP5/1P6/1K2N3 w - - 0 1,7,Abdelaziz Onkoud
94dd4ff1,k5rq/PR2b1p1/3p2n1/4p3/KQ6/4p2P/7B/5n2 w - - 0 1,7,Martin Wolfgang Hoffmann
3e843bb0,8/pKb2prr/3k1P2/2p2B1p/4Pp2/2PN4/p7/4B1n1 w - - 0 1,7,Leonid Makaronez
40d34da4,k5qr/P2pp1p1/1R2p1B1/1Q1P4/8/8/1K2pp1N/7b w - - 0 1,7,Karl Heinz Siehndel
09c2e084,k7/P7/P7/P7/P7/P7/2P5/R3K3 w - - 0 1,7,Werner Speckmann
8f51d29a,8/4N3/8/4kN2/8/4K3/B1P5/8 w - - 0 1,7,Валерий Алексеевич Иванов
6c01a403,8/5N1k/5K2/8/8/8/2P5/8 w - - 0 1,7,Александр Петрович Максимовских
f43bcea4,8/8/3p3n/8/8/4N3/3P3p/5K1k w - - 0 1,7,Александр Николаевич Шпаковский
cf5f2a14,3Kn1R1/2p1N3/3p1r1k/5BNp/5P2/8/p7/1b2r3 w - - 0 1,7,Uwe Karbowiak
ddc08aab,8/8/p1p5/P3p3/1RKnP3/k1N5/8/8 w - - 0 1,7,Werner Speckmann
0ea7a419,8/2b1p2K/3nBk2/2NR2p1/r4ppn/3R1p2/5B1p/4N3 w - - 0 1,7,Alois Johandl
cd39366f,1r6/R1R5/6k1/8/8/8/p7/R3K3 w - - 0 1,7,Ingemar Lind
7bb37805,8/6q1/K1p5/8/1QN1P3/8/8/k7 w - - 0 1,7,Сергій Іванович Ткаченко
3b95cf6b,b7/4N3/4pp1p/N4P2/2BPk3/2p1P1K1/2qp1P2/8 w - - 0 1,7,Peter Sickinger
d74c2d7f,6N1/2p3p1/2Pk4/1K3pP1/p2p1p2/p2P1N2/B4b2/8 w - - 0 1,7,Bernhard Schauer
b43124bc,b1kr4/6p1/1K6/4P3/8/4Q3/8/8 w - - 0 1,7,Frank Uhlig
1e7db653,8/8/8/4k3/2BnN1K1/3P4/8/4N3 w - - 0 1,7,Анатолий Викторович Стёпочкин
be2d0a2d,6bk/4p1p1/p5Q1/Kn3B1p/3p3B/p1Rpb3/4q3/8 w - - 0 1,7,Rolf Trautner
5e72469e,1K6/N7/1k2b3/NP6/1P6/8/8/8 w - - 0 1,7,Иван Иванович Антипин
b015a7d9,8/3K2p1/1BR3pr/3kp2p/1P6/1p1p1P2/PP1P1P2/1b5r w - - 0 1,7,Hans Peter Rehm
42008c86,2K5/p2p4/k1pp4/8/P1NP4/p7/8/8 w - - 0 1,7,Stephan Dietrich
798e58b1,8/8/8/8/8/3N1K2/8/1BN3bk w - - 0 1,7,Николай С. Зиновьев
24cfe80f,5B2/8/5k1N/3KN3/8/8/4P3/8 w - - 0 1,7,Klaus-Peter Zuncke
9d3ce5c5,4N3/2B5/8/8/2pNk3/2K3P1/8/8 w - - 0 1,7,Günther Jahn
1f13c91d,1B1nbr2/nP1p4/8/4pp2/p7/2NR2bp/2Kp4/k7 w - - 0 1,7,Wilfried König
e6a1bc27,8/BK6/4p3/8/8/7B/7p/7k w - - 0 1,7,Andreas Schönholzer
0be906d1,8/pN6/8/2K5/k7/1p6/1P6/8 w - - 0 1,7,Wolfram Seibt
af89eb48,2K5/8/4p3/8/4N3/5r2/4N1p1/6Bk w - - 0 1,7,Karl Junker
202fcf4b,8/8/8/5N2/2B5/8/4N2K/5k2 w - - 0 1,7,Ulrich Otto Ferdinand Auhagen
0e8135ac,8/3pp2p/5pkP/2p2Npn/4K3/1B4p1/6R1/7R w - - 0 1,7,Marián Šemrinec
1442e15e,6R1/5p1p/8/n5b1/1Bp4k/K1p2PNp/1P3P1P/5B1r w - - 0 1,7,Ralf Krätschmer
ed2e820c,8/4NN2/8/7k/8/6P1/4K1pP/8 w - - 0 1,7,Николай С. Зиновьев
0ee324ab,1q6/k7/2Q5/1pPB4/4K3/8/8/8 w - - 0 1,7,Віктор Леонiдович Щербіна
b550681e,8/8/8/8/8/3K4/1PNN4/2k5 w - - 0 1,7,Otto Georg Edgar Dehler
bbaa7cfb,6Q1/8/2n5/8/8/6K1/1Pr3p1/6k1 w - - 0 1,7,Richard Becker
af46a290,6Nk/7P/4n2K/P7/8/8/8/8 w - - 0 1,7,Лев И. Соколов-Барданов
bad111e7,8/8/8/8/1K3p2/1N3P2/1kN4P/8 w - - 0 1,7,Frank Genenncher
29319d48,5BB1/6p1/7k/5p2/7K/8/5PP1/8 w - - 0 1,7,Александр Васильевич Галицкий
0e69dce1,8/8/8/1K6/5B2/k7/5P2/1B6 w - - 0 1,7,Николай С. Зиновьев
e4075a56,3B1nK1/p3b3/1r4n1/k1p3R1/2Q5/7p/1P6/7r w - - 0 1,7,Baldur J. L. Kozdon
be8308f6,6r1/1B2R1p1/8/p5p1/rp1PnP1p/n1b1pk1P/5pNK/1bN2R2 w - - 0 1,7,Dieter Werner
9ab791f5,8/8/3pB3/K1kPp2N/4p3/1P2P3/8/8 w - - 0 1,7,Александр Вульфович Тогер
4b794ebb,K7/7p/7k/8/6Q1/8/8/8 w - - 0 1,7,Bo Waldemar Lindgren
908a3c4b,8/2p4K/8/6Pk/7q/8/3R2Q1/8 w - - 0 1,7,Baldur J. L. Kozdon
ebd3a667,8/1r2B3/p7/6p1/1Np5/2n1K1P1/1p6/RBkb4 w - - 0 1,7,Horatio Bolton
5f26553e,qb2BB1n/1pp3K1/p1P5/3k1pN1/3P1p2/1PPpp3/8/8 w - - 0 1,7,Андрей Яковлевич Лобусов
b100a7fd,8/1p1p4/pPkPnN2/K3Bp2/1P3P2/2p1pP2/2P1P3/8 w - - 0 1,7,Hartmut Hänneschen
19394e2e,8/R6p/7p/1p5p/4B2P/1pp5/1pr2N2/nk1K4 w - - 0 1,7,Udo Schmidt
ef648d8f,8/8/8/8/8/1p4K1/brNR4/5k2 w - - 0 1,7,Ferad Kakabadse
fea3b4ea,7Q/8/6p1/6pb/6p1/7k/8/6K1 w - - 0 1,7,Ferhat Karmil
4c48ac8c,1Q6/2p5/kp6/p7/P2K4/8/6BR/8 w - - 0 1,7,Julius Mendheim
b6b681f0,2N5/8/3p4/3Nk3/4B3/4K3/5P2/8 w - - 0 1,7,Александр Николаевич Мельничук
415dbe56,8/1N6/3B4/8/3k4/3P4/2BK4/8 w - - 0 1,7,Wolfgang Alexander Bruder
8c74cdd6,2R5/5N1B/1p1pN3/1P2p1p1/p3P2r/Kp1kP1r1/2p5/n1B1R1bb w - - 0 1,7,Карл Артур Леонид Иванович Куббель
e4ea5af7,3k4/4N3/8/3N1K2/4P3/8/8/8 w - - 0 1,7,Валерий Николаевич Барсуков
e918c58d,k2n3r/pbQR4/2n1N3/2B4q/1P6/5pP1/4pP2/R5K1 w - - 0 1,7,
6851d8ce,8/4pB1p/4Pk1P/pp1R4/p2pP1P1/KP6/1P4r1/3N1r2 w - - 0 1,7,Авенир Николаевич Попандопуло
dff0e5cb,6K1/8/8/N3p1n1/6p1/4Bpr1/4p1pb/Q3nkr1 w - - 0 1,7,Alois Johandl
8bf608bf,8/8/8/8/8/1K6/pp6/kn5Q w - - 0 1,7,Panos Louridas
93daeb49,3n2K1/R7/4pk2/4p2p/p3Pb1P/5pPP/P4P2/8 w - - 0 1,7,Norman Alasdair Macleod
2d409da0,8/4p3/8/8/8/3K3N/3n1p2/4kn1Q w - - 0 1,7,Анатолій Вікторович Караманіц
2f037b88,8/5p2/5P2/p2p4/p1pP3B/Ppk1P3/1R2Pn2/1K6 w - - 0 1,7,Bruno Fargette
f8b65117,3B4/kB1N3K/2P5/bp6/r1p5/r2p4/q5R1/1n6 w - - 0 1,7,Григорий Леонтьевич Попов
3a5f1330,8/4K3/8/8/8/B1N5/2B5/k7 w - - 0 1,7,Rudolf Leopold
fd3dc778,2b1n2r/3pPP2/1RB1n2k/4PKNN/4p1P1/8/2q2b1R/2B2r2 w - - 0 1,7,André Chéron
bdc72f58,6B1/8/5K2/4N3/4k3/6P1/3B2P1/8 w - - 0 1,7,Николай С. Зиновьев
469b236d,8/4p3/4P3/4K3/2p1B1p1/4k3/2P1p1P1/4B3 w - - 0 1,7,Wolfgang Pauly
6e65c75d,5K2/8/8/8/2N5/1pp5/2R5/kN6 w - - 0 1,7,Юрий Никитович Серёжкин
84de4bcb,4R3/1pKB1ppr/8/2pk3p/2p1p3/b1P3N1/r4Pp1/3bn3 w - - 0 1,7,Jan Rusinek
508a36de,N7/2Pk4/8/3K4/8/8/5P2/8 w - - 0 1,7,Сергей Павлович Захаров
78e226bc,8/q7/8/7R/1p3p2/kP3P2/8/1K1BR3 w - - 0 1,7,Oto Mihalčo
45b0df4c,8/3npr2/R1Rp4/1rPkPn2/3P2P1/3K1b2/3bB3/3Q4 w - - 0 1,7,Eugene Beauharnais Cook
ba846e07,2r5/6Q1/8/8/8/2n5/p1K5/k7 w - - 0 1,7,Jorma Pitkänen
d15370a5,8/8/8/8/5K2/3p1N2/3N4/7k w - - 0 1,7,Владимир Викторович Кузьмичев
a3b69245,B5bK/1R1p1p1n/2kp4/p2p4/r7/p4p2/2p4Q/n3r3 w - - 0 1,7,Hans Lepuschütz
7d32c0e1,k7/2R5/3p4/8/8/3N4/2P5/7K w - - 0 1,7,Zoltán Labai
0543693d,8/8/5P2/8/4B3/2p5/1pN5/1k1K4 w - - 0 1,7,Виктор Иванович Чепижный
035ef1fd,8/1p3p2/8/bp1B1pNb/P5p1/1P1KR3/Np4pp/1r1k2rq w - - 0 1,7,Alois Johandl
738579ff,3br2q/R1Rpp2r/N2P1pQ1/n1P2Np1/k7/P2P1p1B/1Kb5/6B1 w - - 0 1,7,Rainer Ehlers
d0fcbc27,8/B7/2K3N1/8/4k3/7B/4P3/8 w - - 0 1,7,Владимир Викторович Морозов
2c727722,k2K4/1p6/1P6/8/N7/8/8/8 w - - 0 1,7,Peter August d’Orville
7db9029f,1bK3RN/5B1p/5p1k/1p5p/8/2p5/5pp1/r4rq1 w - - 0 1,7,Baldur J. L. Kozdon
fd0226d7,8/5p2/1K3P2/1N6/1k1p4/1P6/2P5/3B4 w - - 0 1,7,Юрий Акимович Сушков
8b627f1c,8/1N2r3/1p4r1/1p1p3p/bpkP4/1p2pB2/1K2P2P/3R1N2 w - - 0 1,7,Jacques Rotenberg
693dca47,7N/8/8/p2p4/k1Bp4/P7/3K4/R7 w - - 0 1,7,Reinhard Zaiser
