id,fen,mateIn,composer
d375446b,8/2p5/2PpN1p1/5pP1/Qnk2K1p/2p3pR/5PB1/2N1B3 w - - 0 1,2,Владимир Алексеевич Ерохин
4062a051,8/R4K2/Q1P3PR/B3N3/2PpPPP1/3Nkp2/5p2/5B2 w - - 0 1,2,Peter Gvozdják
9c6182c8,bn3Nq1/2R1Bpp1/r5P1/p1P1k3/R6N/1Q6/K1P5/b3rn1B w - - 0 1,2,Александр Петрович Максимовских
0320b35d,6k1/3K4/8/6p1/8/8/1B6/Q7 w - - 0 1,2,Léon Fontaine
24dbe8aa,nq6/Q6p/3P1N2/2P1B3/8/2R1pk2/2R4K/8 w - - 0 1,2,Ljubomir Ugren
6ab04730,2Nk2bR/1P3p2/r1P4n/b1PK3B/3N4/2P5/4R2B/3Q4 w - - 0 1,2,Arnoldo Ellerman
83f73826,B1Q5/8/2p4p/4ppqR/1N2kN2/2KR4/5P1n/8 w - - 0 1,2,Leib Bograd
ab114ff3,3r1B2/p2p4/K5bR/1Q2p3/1p1k4/2p3r1/p2P4/Nq2R1b1 w - - 0 1,2,Евгений Викторович Марков
ebe73926,7K/p7/n2pP1Q1/1PBk3N/1bR2P2/1Pppr2b/N4r2/8 w - - 0 1,2,Andreas Schönholzer
e57842ce,4B3/5R2/2r1PpPp/2Pp1k2/3PNNn1/4pP2/1b1PRP1B/1Q2K3 w - - 0 1,2,Augusto Guilherme Meschick
ff6cbdb4,6R1/8/2B5/8/4N2K/8/5n1k/1R6 w - - 0 1,2,Werner Speckmann
d33ead7e,8/8/8/5Q2/N2P1P2/1p1K4/1p6/1k6 w - - 0 1,2,Lilian Edith Baird
01c56df2,NN4B1/6pp/1p1k2qR/3Pp2b/7B/8/2Q2p2/1KR1n3 w - - 0 1,2,Halvar Hermanson
b13d4882,1Q2N1r1/B7/6nn/3P3N/4k3/2b3R1/B3PP2/3K3b w - - 0 1,2,William Henry Reilly
565e8462,b4R2/2b5/B5r1/6rN/N1Ppp3/1Ppk1P2/3P3n/2K1Q3 w - - 0 1,2,Михаил Васильевич Матрёнин
7b9f0e65,3R1Bn1/KbP2p1r/3Nkb2/2n3P1/BNRp1PP1/8/Q1r5/1q6 w - - 0 1,2,Josef Burda
36cfc882,1Q6/8/1B3p2/4nPp1/3n2p1/1P2k1p1/R3P1P1/1B1K1R2 w - - 0 1,2,Seetharaman Kalyanasundaram
9fc508e7,2bB4/1P1P4/P3P2K/1pN3Q1/rk2N3/pP2R2R/P2n4/r1b1nB2 w - - 0 1,2,Alessandro Cuppini
fd2e9945,N1R5/1p2p3/P1PP1P2/q2k1B1N/3P4/1P2nK2/1Q1R3B/8 w - - 0 1,2,Карл Артур Леонид Иванович Куббель
82d0f320,2K4n/3Bp3/1B1P2p1/4k1Nr/2P1pR2/3n4/3R1Q2/7b w - - 0 1,2,Василь Юрійович Марковцій
1f33eec3,4R3/2p2Q1K/1ppP4/1b6/1PNkP2n/2p5/2B2p2/5N2 w - - 0 1,2,Philippe Robert
b3edaf10,2R1r1B1/qP2R3/2pk1P2/1PN2P2/Pp1n1rpK/3p1pN1/5n1B/2Q1b3 w - - 0 1,2,Gerhard Maleika
d78b5499,b6B/5p2/4P3/4RN1B/4nk1K/6pp/5r1P/Q2N4 w - - 0 1,2,Herbert Siegfried Oskar Ahues
d7c63c53,b4K2/B6p/3p4/N3kPP1/1p5r/4P1Pp/B1Q4N/2b1RR2 w - - 0 1,2,Colin Peter Sydenham
19183ade,8/1K1p2B1/Q2p4/1P1k1P2/5p2/3N4/b1pN2q1/nr2nr1B w - - 0 1,2,Dante Hugo Rizzetti
65954f1b,1B3n2/1K4b1/Np1NR2r/3k4/r2P2p1/7p/8/4RQ2 w - - 0 1,2,Леонид Иванович Загоруйко
902d3f4c,6BB/1Q2p3/r4p2/1pP1k1p1/1r1nN2N/2P2PP1/q3p1K1/1b2R3 w - - 0 1,2,József Tafferner
3974f98e,3Q4/8/8/8/4B3/7N/6bb/3K3k w - - 0 1,2,Андрей Николаевич Дикусаров
c9c8e2f5,8/R3p3/1B6/1bb3K1/3k1N2/1Q4p1/5P2/5n2 w - - 0 1,2,Karel Kondelík
0ae1036a,8/8/K7/8/k3P3/pp6/7Q/8 w - - 0 1,2,Hellmuth Konrad Laaksonen
1e3461e7,2K5/3R4/Bp2NN1p/2p2b1p/7Q/B3kppn/3R4/4b3 w - - 0 1,2,Vittorio Zanco
62371821,8/p2Q2B1/RpPP1pK1/2Pk4/N2pRP2/P5P1/2P5/3N4 w - - 0 1,2,Marián Križovenský
6439597c,5n2/8/4bR1P/3Pk3/4P3/6K1/3N1Q2/8 w - - 0 1,2,Johannes van Dijk
52e2ce5f,5rQ1/2PP3n/4p2N/1pK1p2N/4k3/1R2pr1P/6P1/2B3n1 w - - 0 1,2,Oskar Wielgos
563886d3,8/r3q3/RB1kPP2/4R3/B1pP4/2K3Qp/6n1/8 w - - 0 1,2,Federico Alliney
8d6785c4,nNb4b/1p3Q2/2p3RB/3pk1P1/4p1P1/K2R4/2P2N2/7B w - - 0 1,2,Giacomo Cuniali
6b34e27a,3b4/5K2/b4BN1/3B1k1p/3nppp1/1N1r3r/q2n4/3QR1R1 w - - 0 1,2,Н. Буренко
d7fb9111,8/1K6/p2N4/7Q/1k6/8/P7/2B5 w - - 0 1,2,José R. Camisay
c01f6e0b,Q7/rP2p2k/7B/8/8/3N4/P1R4R/KB5r w - - 0 1,2,Fritz Berhausen
2fe59372,1n5k/3b3P/5KP1/8/8/8/8/5Q2 w - - 0 1,2,Franz Ferdinand Ludwig Palatz
8bac16df,kr6/BR6/P7/8/8/7K/8/Q7 w - - 0 1,2,Микола Олексійович Пархоменко
3c8a0920,3R4/8/2pp2N1/2PbpP2/1Pnkpb1R/4N3/2Q1K3/8 w - - 0 1,2,Ján Janček
0e184edf,3R4/2K5/8/1pk1p3/4P3/2pP4/2P4B/8 w - - 0 1,2,Александр Константинович Калинин
572b3107,3R1R1B/P6K/n3p3/2Pp1ppB/1P2k3/2Pr1r1P/1N2P1N1/3b4 w - - 0 1,2,Василь Васильович Дячук
35dd5b4f,B7/1R6/r2pq1p1/6Q1/1rb1k1Pp/2R1N1pn/4N1K1/8 w - - 0 1,2,Europe Cacciari
a0d98b09,6R1/4Q3/4B3/1K2B3/8/1p1N4/4k3/5N2 w - - 0 1,2,Леонид Арсентьевич Лебедев
9d657973,5B1K/6R1/N2Pkp2/qPR2p1B/2nP4/p6N/1p6/2b5 w - - 0 1,2,Владимир Григорьевич Савченко
3e4ba8f8,8/4Q3/3P1PNN/6k1/8/8/5K2/8 w - - 0 1,2,Екув Логвыновыч
7386a417,6b1/2N5/7r/5p1p/1pk2P2/1Nr1RQ1K/P3P3/1nR2nb1 w - - 0 1,2,Allard Pieter Eerkes
7bc71688,4n3/8/4b3/1QRppk1N/8/1N1P4/K5R1/8 w - - 0 1,2,Noel Aubrey Bonavia Hunt
56a5ea27,1n4QB/b2pp3/4N3/1P1kP3/2q4R/pR2p1N1/B1n1P3/1K6 w - - 0 1,2,Wilhelm Seib
3ff722b2,3R4/pN2kp2/pP4n1/P2B2P1/PKp1r3/Bp5b/3PQ3/3n4 w - - 0 1,2,Вадим Александрович Иванов
30c352ee,4bR2/B7/B3R3/8/1p4P1/p3Q2P/r1p1PNNp/1r2bk1K w - - 0 1,2,Bruno Oswald Sommer
13f3dad5,KQ6/8/7b/3R2RB/2N5/6Np/4P1kB/4n2b w - - 0 1,2,Cyril Henry Stanley Kipping
eadbd276,3n1N2/1Q3p2/2r5/4Pk1P/3R1P1K/1bP5/8/8 w - - 0 1,2,Gunter Jordan
55524134,8/1Q6/K1P3r1/4pp2/R1P1kp2/5r2/1N1R1B2/5bnB w - - 0 1,2,Marco Travasoni
149f0e5f,5N2/5p2/q2P1k2/5N1P/3R1K2/n7/4b3/1R6 w - - 0 1,2,
64ae628d,BB1N3q/p2p3b/5nQR/2kP1n1p/1R1p2p1/K7/8/8 w - - 0 1,2,Bernardus Postma
69ee8ecb,2R1B1K1/6p1/3pn3/1N1kPQ2/r5r1/1P3n2/2NPP3/b2R2q1 w - - 0 1,2,Яків Семенович Вільнер
b0f7f219,2KRN3/5R2/4P3/4p3/2P1k1P1/3nbn1r/1p4r1/2QBq1B1 w - - 0 1,2,Herbert Siegfried Oskar Ahues
18e0e702,8/3Q1R1K/q1p1P1p1/1b2P1p1/r3k1p1/4p2R/B1P2P2/B3r3 w - - 0 1,2,Erkki Aukusti Wirtanen
f6cadd6f,6Q1/7K/2p4p/4P2B/2R5/2pkPN2/2R5/N2rr1b1 w - - 0 1,2,Dimitris N. Kapralos
20427dd4,rb5Q/r2p3K/4NR1P/3PkPP1/3R4/3pn2b/1Bp1q1n1/8 w - - 0 1,2,Adolph Jay Fink
adb8b43c,R7/5p1K/q4B2/1Q6/Bp6/1R6/k1P5/8 w - - 0 1,2,Emil Palkoska
efa38fad,8/8/8/8/K3p3/4k2p/4p2B/4Q3 w - - 0 1,2,Олександр Миколайович Дашковський
75d3b111,8/8/1n2P3/1PQP2q1/4k1P1/1P1Np1P1/5bK1/3R1N2 w - - 0 1,2,József Szöghy
ef66b895,8/3K1R2/8/3p4/3pk3/Q4N2/6r1/5N2 w - - 0 1,2,Comins Mansfield
4b30c06b,4Kb2/BQp1p1rp/3k3N/6P1/2B5/2n5/3N4/8 w - - 0 1,2,Antonio G. Corrias
957507b2,8/3k1N2/K2B4/8/8/4N3/B7/8 w - - 0 1,2,Виктор Андреевич Астахов
e46e7678,8/1bn5/1brp4/8/8/2PkP2R/3N2R1/2BQ3K w - - 0 1,2,Julius Buchwald
240a22d0,3B4/8/1K6/4kpN1/8/8/8/3Q4 w - - 0 1,2,John Brown
4e285350,8/6K1/2Q5/4kp2/2p5/8/3B1N2/8 w - - 0 1,2,Чеслав Андреевич Якубовский
fec92c60,QK6/3R1B2/5N2/bn6/k1p5/P1pP4/2P5/R7 w - - 0 1,2,Валентин Викторович Лидер
e1dcf97d,7B/1p3R2/4B2n/1Knp3b/4kp1N/3prp2/2PPQ1P1/8 w - - 0 1,2,Bohuslav Sivák
9acba1fb,3bQn2/8/4n3/p1Pk2p1/2R3p1/1P4pp/N2KN1q1/B1R4B w - - 0 1,2,Arnoldo Ellerman
37d7c872,5Q2/1K6/8/3B4/3p4/1N4p1/p1k2bR1/Bb1r4 w - - 0 1,2,Pieter ten Cate
b7acb27b,2b5/1R2B3/K2P1r1R/N1kP2Qp/6n1/nBPP4/1b6/r3Nq2 w - - 0 1,2,Leon Tuhan-Baranowski
13659468,1K1R2B1/4B3/Qpb1p2q/4k1PP/nr1p2RN/2P2P2/1N4p1/3r1n2 w - - 0 1,2,Volker Zipf
46d19a98,3R3B/2p1p3/q2b1N1K/nB2P1Rp/N1pk3r/2p2Pp1/b1P1Q3/8 w - - 0 1,2,L. A. Woodward
53df1ecc,5r2/n7/2b4Q/4Npp1/2N1k3/2pR2bp/2P2R2/7K w - - 0 1,2,Владимир Николаевич Рычков
2146df78,8/1N1k4/3B2P1/2K5/6R1/8/8/5B2 w - - 0 1,2,Эдуард Николаевич Наговицын
79260dc8,2N2K2/3B1p2/3R4/4k3/1P2p3/4B3/1n6/8 w - - 0 1,2,Павел Павлович Бобров
aff4c2a9,Rb6/3k1K2/Q7/8/7B/8/8/8 w - - 0 1,2,Борис Дмитриевич Пустовой
e75e2053,8/8/8/B6R/5P2/1N6/K2P1rb1/2RnkBQ1 w - - 0 1,2,Юрий П. Голубев
ef6ed46d,4R3/4B3/5P2/r2p1p2/3k4/8/PP3K2/4RQ2 w - - 0 1,2,Александр П. Корепин
467206c1,6B1/1P1p1Q1p/1K1P2nP/1R1Nk3/3nP1P1/B1P5/2P5/8 w - - 0 1,2,Вячеслав Георгиевич Копаев
dd6f01cb,3bN3/3p3R/3Bk1p1/1p2qN2/p2pBP2/8/6n1/3QR1K1 w - - 0 1,2,Валерій Володимирович Копил
aa9a9fcf,b5BK/6Q1/4n2p/1N1kNR2/1rp3n1/2prpP2/5p1B/8 w - - 0 1,2,Norman Alasdair Macleod
5ee8a235,K7/6R1/8/8/4QNbk/8/3p4/8 w - - 0 1,2,Idon Bruno Hovedskou Andersen
511e60fa,6B1/8/1R2Q3/p1K5/2n5/k7/P7/8 w - - 0 1,2,Віктор Миколайович Пилипенко
6da758d0,6K1/1n1pp3/8/5Q2/3k4/6p1/Q7/5nq1 w - - 0 1,2,Erich Anselm Brunner
ecb46a2e,3K2B1/3N3p/3k4/pP6/1n1P1r2/B2n3N/6RQ/5r2 w - - 0 1,2,Štefan Blunár
799c3b7d,1n1QKn1B/r2P2P1/5R2/NpNP4/p2kpP2/b6r/B1R1PP2/8 w - - 0 1,2,Yves Cheylan
dc6cacf5,1B1N4/2N2P1K/1p1n4/pPk1p3/p3r1R1/1bP5/BQR5/8 w - - 0 1,2,Cornelis Groeneveld
c9acef84,8/4k2K/8/1pR5/6B1/B7/7Q/8 w - - 0 1,2,Werner Speckmann
27d005b6,2N1B3/1KB5/8/1p1k1pP1/pP1P1b1R/p7/P7/4Q3 w - - 0 1,2,Gabriel George D. Koltanowski
49693954,8/6p1/5nQ1/8/5B1R/4PkP1/2p2p2/2K2B2 w - - 0 1,2,Марк Борисович Басістий
88de01f5,Bbb2r2/2p1B2p/1p5p/1R2Pk2/2Q4p/2ppP2P/5nRK/3n1N2 w - - 0 1,2,Rodolfo Riva
ad8627ab,1N2b2b/p1B2P2/3p4/1kqQ4/2p2Rnr/P2prN2/5R1P/3B1nK1 w - - 0 1,2,Svend Orvar Thomsen
1c59438a,7B/3R4/2P1k3/4N3/6K1/8/3b4/8 w - - 0 1,2,Валентин Филиппович Ударцев
8f7c48af,8/2BKN1k1/6P1/8/7P/7N/8/8 w - - 0 1,2,Сүхбаатарын Самбуу
85ff0e0c,8/8/8/8/5B2/8/1R5p/R3Knk1 w - - 0 1,2,Andrzej Babiarz
48426a3c,6R1/Kp2p3/pQ1pP2p/3RB2k/7p/7P/3r3b/7n w - - 0 1,2,José Luis Velasco
1757b6cf,8/8/1K6/1P2kbP1/Q2RB3/3P4/6Nb/8 w - - 0 1,2,Zoltán Zilahi
98b6b0ee,8/1p1K1pN1/3n4/2k2p2/4P3/P3P3/8/1R2NBQ1 w - - 0 1,2,Bruno Ghirelli
58362bbf,8/1N1p4/3p4/5Q2/3k4/8/1N1K4/8 w - - 0 1,2,Ferenc Meinärtz
f68315ae,8/8/2P2N1K/5PP1/4PkNp/2PnpnpP/4b1B1/1Q1r4 w - - 0 1,2,Микола Іванович Нагнибіда
0e34265f,3qrn1B/2bbp1R1/7k/6RB/6pK/6p1/8/7Q w - - 0 1,2,Gerhard Maleika
394d2aa6,K1NN4/R3P3/1B5p/p2k4/5P1p/1P3P2/2p1p3/2r5 w - - 0 1,2,Kjell Einar Widlert
f1f28aa3,8/3N1bNB/1K1p2n1/2Pk4/3p1p2/2P1q3/PP2Q2n/2RR4 w - - 0 1,2,Itzhak Grossman
38c765dc,8/8/8/6K1/1N6/3Pk3/4n3/1N3Q2 w - - 0 1,2,Микола Володимирович Кулігін
4389c9ae,2Q5/8/3p4/1p1N4/3kB3/pb1NpK2/3p1b2/q2r4 w - - 0 1,2,Edward Nathan Frankenstein
c82f72a3,8/K1p1Q3/6p1/3NRp2/3kpp2/Np3n1R/1PPp4/3B2b1 w - - 0 1,2,Александр Николаевич Панкратьев
2ff702a5,1B2N1K1/3B4/5pQ1/3kb1n1/1RpP4/n2r4/4N3/2R5 w - - 0 1,2,Pietro Luciano Placanico
6f11a9f0,8/2R5/8/PN3RB1/kp2N3/3P4/8/1K6 w - - 0 1,2,Павел Александрович Мурашёв
aea04d67,3R4/1N6/4k1K1/1r4p1/3p1b2/B4N2/8/3B3Q w - - 0 1,2,Іван Дмитрович Борисенко
2ff1fcc7,1K1R1B2/1n1N1p2/5r2/3pp1Qn/3kP3/1PpN1p2/2P3pq/4R1b1 w - - 0 1,2,Николай Дмитриевич Надеждин
7776e190,3Q4/8/4p3/2N1P3/2kp4/P1N5/3B4/2KR4 w - - 0 1,2,Umut Sayman
2f28a89a,1Q4bb/3pBP2/2pN4/1PP2P2/3k1N2/qpR1R3/1P1nK2n/8 w - - 0 1,2,Vilmos Schneider
352e44c9,1n3N2/1pB2P2/pPk1B1R1/4p2r/P2p3r/KN2P1b1/2b2pq1/n1QR4 w - - 0 1,2,Gerald Frank Anderson
0de34170,1B2B3/p5p1/2P1N1K1/2PkN1p1/r3n1Q1/1P3P2/2R2p2/3nr2b w - - 0 1,2,Валерий Юрьевич Шаньшин
1c398ab1,1n6/2K2p2/p1pR4/B2Nk3/rpQ1B1Pp/b4pP1/3NPr2/4n2b w - - 0 1,2,László Apró
c8fb9e19,B1K5/B4Q2/4p1P1/8/1PpP2p1/3kp2b/2RP1n2/N5N1 w - - 0 1,2,Malcolm Sim
bdb825c7,B7/B2Pr1N1/2R5/qpNnk1b1/8/2p1p1P1/p7/3RQ2K w - - 0 1,2,Joseph Goldschmidt
e5d53b88,4K1k1/5RB1/8/3Q4/8/8/8/b7 w - - 0 1,2,Robert A. Lincoln
bd1fa3f2,5NR1/1q1p1p2/3P1k2/2N1nb2/2P1Q2n/2r4r/1BB3Rp/b6K w - - 0 1,2,Max Hugo Winkler
2f402450,4K3/3P4/p3BN2/Rb1rk1Pp/1Q1Np3/B2p2n1/3P1R2/8 w - - 0 1,2,Ralph Herbert Bridgewater
8b530c64,3R4/7b/3Pp3/pBpkP3/2n1nRN1/8/8/Q5K1 w - - 0 1,2,Вячеслав Карлович Пильченко
90db34e5,8/8/R1B5/Q7/3K2k1/8/6N1/8 w - - 0 1,2,А. П. Сидоренко
f77cef49,5B2/8/K7/8/kpp5/7R/8/1B6 w - - 0 1,2,Юрий Георгиевич Селявкин
77e5f778,2Q2N2/3p4/3k4/3p4/8/8/3K4/4R3 w - - 0 1,2,Николай Чистяков
479f63f2,k1K5/5p2/1P1Pp3/1p1q4/8/1p6/p7/Q6B w - - 0 1,2,Ladislav sr. Salai
c0f197fa,8/3n3N/4Nq2/2n1pk2/5p2/5Q2/B7/5KR1 w - - 0 1,2,Youness Ben Jelloun
71fc6068,5Nkq/4B3/6KQ/8/8/8/8/8 w - - 0 1,2,Олег Павлович Сакс
cf227f07,5K2/b1Q5/4pR2/3b2p1/1BPk1p2/1P1p4/3N1P2/4r3 w - - 0 1,2,D. Harry Rosenkilde
ca85ef4a,8/1r1nN3/5q2/4b3/1PNkP1Q1/3P4/2K1n3/7b w - - 0 1,2,James Pierce
9fa34cf0,6Q1/8/8/5N2/5k2/5PN1/5P2/3K4 w - - 0 1,2,Вячеслав Карлович Пильченко
c370b81e,1R6/2N5/2B5/2n5/2bk2N1/2n2P2/2P5/B6K w - - 0 1,2,Ladislav jr. Salai
2425f0ee,8/P7/1Kn1R2R/2NkP3/N1p5/4Bn2/1b1PP3/3Q1B2 w - - 0 1,2,Giwi Mosiaschwili
2527819f,5N2/8/2B5/2P1k1nn/6P1/1Kp1B3/Q7/8 w - - 0 1,2,Arthur P. Silvera
7c1fd462,2N1k3/6p1/8/2pK4/2p5/1pR5/n2R2P1/3N4 w - - 0 1,2,Jacques Rotenberg
992d05e0,4R3/5p2/5k1K/r6p/8/1p3N2/8/1Q6 w - - 0 1,2,Gheorghe Nicolaescu
562ba941,8/1pP2K2/4B3/1P1Rp1PN/2PBk3/2pp2r1/1P2P3/r2RN3 w - - 0 1,2,Zoltán Labai
6f41f477,7k/4p2P/3p2P1/5P1N/5K2/4B3/8/8 w - - 0 1,2,
de188121,8/5K2/8/7k/6pB/8/5Q2/5r1R w - - 0 1,2,Werner Speckmann
1c48858c,8/8/8/2Q5/B2pk3/2P3K1/8/8 w - - 0 1,2,Суюнбек Исмаилович Болотбеков
f9ed6d4d,6q1/2b1Qn2/2r2Pp1/B1Np1R2/2Bk4/1p2n1N1/1r4p1/2Rb2K1 w - - 0 1,2,Petrus Overkamp
9e4bf79f,4K3/2p5/R1nPp2R/2p1k1p1/r7/1nPQP1NN/B2q3B/8 w - - 0 1,2,Alexandre Dobordschginidse
c95a4e88,2N1K3/1p2p3/3B4/n2kNP2/4p3/1P2P3/b7/5B2 w - - 0 1,2,Émile Léonard Pradignat
ea8169ff,5Q1K/3rn3/1BbPpnp1/4kNNp/8/1B1P2P1/qb3P2/8 w - - 0 1,2,Juraj Brabec
c9ebb96d,8/8/8/5R2/2N5/4K3/6N1/3k4 w - - 0 1,2,William Edward Lester
103f82a9,K4RQ1/1Np4p/8/1B2p2p/3Pk3/8/1nn3bp/B2N2q1 w - - 0 1,2,Alexander Pituk
3045b633,7q/3N1B1p/6PR/4QNkn/R7/8/7b/3K4 w - - 0 1,2,Gustaaf Josephus Nietvelt
4be4aefd,4br2/1B1p2B1/3p3r/4p2p/1Ppk1P2/3N2R1/2R2Nn1/1Kb5 w - - 0 1,2,Joseph A. Wilhelm
efa9a0b2,6k1/6P1/3P2RK/7P/8/8/8/8 w - - 0 1,2,Ernő Szentgyörgyi
0e9b1c4c,1K6/1Q3n2/2R5/4k3/2n2N2/6P1/2B5/8 w - - 0 1,2,William Johnstone McArthur
f3e7e3e3,B2B2q1/3p4/1p2n1R1/Npkp1N1Q/4n2R/P1p1p3/8/K6b w - - 0 1,2,Leopold Mieczysław Szwedowski
8bfecc86,8/8/4p1R1/R1nb1k1P/1b1P4/3pPN2/3N2K1/5Q2 w - - 0 1,2,John Michael Rice
629aabab,5KN1/8/5Nk1/6pn/8/4n2Q/8/8 w - - 0 1,2,Otto Bernard Wurzburg
f1a360af,n7/8/3R1p2/rk6/pPp2N1Q/b7/1pN1b3/1K6 w - - 0 1,2,Леонід Аврамович Любашевський
28cd61ae,n5B1/2BK2n1/1pPN4/q3k3/1Q1NpRp1/b4pPb/4P3/3r4 w - - 0 1,2,Jacobus Haring
9c8bcc0f,8/8/5pK1/p4R2/Nb2B3/4P3/1N1rk1p1/2Q1n1Bb w - - 0 1,2,Bertil Ernst Elmgren
d81cc215,1BN1B1q1/6np/1R6/1p1kP2r/1P1p1R1b/N3pK2/4P2Q/8 w - - 0 1,2,Róbert Pikler
