id,fen,mateIn,composer
f9cac6e3,8/8/7N/8/8/p1b5/p1K5/k1B5 w - - 0 1,4,Ernst Otto Martin
0f56f1b3,k1B5/2P1p1rP/1Kb1p2n/2p1bnp1/1p6/7R/8/1R6 w - - 0 1,4,Fritz Emil Giegold
4a1f34c6,2kNN3/4PP2/8/1K1P4/5n2/2p5/8/8 w - - 0 1,4,Владимир Викторович Кузьмичев
4aae9e8b,8/pK2p3/2p5/1kr5/1Pp5/B1p5/pN1N4/1Q6 w - - 0 1,4,Ralf Krätschmer
42497c8f,8/3R4/8/2PB4/N4P2/3kp3/4p3/4K3 w - - 0 1,4,György János Andor von Spóner
ceeb4e1d,2K5/2P3k1/2R5/8/8/8/8/8 w - - 0 1,4,Hilmar Ebert
ee3cd930,8/4p3/7r/4BPp1/1PN3R1/1P1p1k1P/3Pp3/R3K3 w - - 0 1,4,Henry Edwin Kidson
531d0ea9,K2NN1b1/B1pp4/p1Pb2P1/1p1kP1Qn/3p4/1P3p2/2B4n/4r3 w - - 0 1,4,Леонид Иванович Загоруйко
9f47c8c7,1rk4r/3R1R2/7b/8/8/3B1K2/8/8 w - - 0 1,4,Baldur J. L. Kozdon
c4e63e77,8/8/8/2P5/1P1p2P1/p1pP4/k1P5/2KQ4 w - - 0 1,4,Martin Wolfgang Hoffmann
f09b0e5d,4B3/7n/nN3p2/1P1PkN2/6K1/4B3/6P1/b7 w - - 0 1,4,Konrad Erlinger
d16a7c08,6bB/2K1p2p/2N1k1qQ/1p6/3Pp2P/R3P1p1/1P4Bb/8 w - - 0 1,4,H. Tivendell
a25da112,8/5p2/7Q/4pk2/8/4K3/4B3/8 w - - 0 1,4,Євгеній Михайлович Богданов
892d5a27,8/8/4p3/1K1kP1P1/6P1/1N4R1/1P3P2/8 w - - 0 1,4,Edith Elina Helen Baird
2da84f1d,k7/2RN4/3p1N2/1p5p/1r6/3R4/1P1n4/3K4 w - - 0 1,4,Otto Zipperlin
d569fc65,5NKN/3p2p1/2b4p/3pP1bk/2rP2R1/3p3B/6PP/8 w - - 0 1,4,Walter John Wood
2b828b96,2brB3/2p1r3/n1R3p1/1p2k1K1/7n/2PpNp2/3P1N2/8 w - - 0 1,4,Александр Николаевич Панкратьев
efbb466a,3b4/6n1/1npp2Pk/8/6Q1/4p1N1/6NK/3R4 w - - 0 1,4,Franz Schrüfer
9b1fe242,8/8/7p/4p3/4PkBK/5P2/3NR3/8 w - - 0 1,4,Silas Angas
c25d18e4,k4r1q/pp3R1Q/1P6/8/8/1Kp5/8/8 w - - 0 1,4,Emil Radzuweit
d294434f,5k2/Q5pp/2pN3P/4nP1n/8/1b6/8/4K3 w - - 0 1,4,James Pierce
68a57c92,1K2N3/1R3p2/4PBP1/2P4P/7P/p2B4/pr5p/k6N w - - 0 1,4,Andrés Clemente Vázquez Hernández
31fe825b,8/3p4/8/3k1P2/4N3/3K4/8/5Q1B w - - 0 1,4,Євгеній Михайлович Богданов
96f64896,K7/8/8/Q7/N7/8/7k/N7 w - - 0 1,4,Hanspeter Suwe
68f35de3,2B2K2/rn5b/2Pp1kp1/1q1np2p/p1p4P/Q1N4N/8/4r3 w - - 0 1,4,Johannes Kohtz
c74c61b1,1r2r3/bbQ5/5pP1/1pN1N2B/4p1Pp/3Pk1PR/p3P2p/3nK2n w - - 0 1,4,Émile Léonard Pradignat
db2c198b,3qr3/6n1/8/4p1Rb/1Np1k1B1/n3PNPp/1p1P3K/6Q1 w - - 0 1,4,Fritz Emil Giegold
37ca4581,4N1Kn/8/1pB1pp2/b1p1k3/5ppB/2rp2p1/QR2N3/3q1r2 w - - 0 1,4,Valentí Marín i Llovet
cdef0db1,n2K4/4nQ2/1pp5/1B3pNR/1b2Pk2/8/2Pp1P2/3r4 w - - 0 1,4,Adolf Christian Bayersdorfer
788651a1,q5N1/n1B5/p1p3pn/K5Rp/3kp2r/P2pN3/2br4/3B2Q1 w - - 0 1,4,Luigi Dossena
b8b17f26,8/1p3R2/1p1k2p1/1P6/1N1N2P1/1P6/3B2P1/7K w - - 0 1,4,Antonio Tarnawiecki
519d71d3,6N1/p3p2r/KbB3p1/2p2p2/1kp5/2R1Bp2/1P4p1/4R2r w - - 0 1,4,Karl Schönberger
8340112a,5K2/8/4b3/bPPk4/1BR2R2/2P5/4nN2/5r2 w - - 0 1,4,János Ármin Vész
603e646d,kB6/8/2N3p1/6P1/5N1K/1R6/8/8 w - - 0 1,4,Horst Böttger
3cbea127,1K3b2/pRNp3r/2kP1n2/3p1N2/1p6/nP2B3/5p2/5b1q w - - 0 1,4,Nenad Petrović
dcf981b9,8/8/4N3/1n1N2q1/k7/1R6/1P3r2/7K w - - 0 1,4,Peter August d’Orville
8da43fbb,8/8/8/4p3/2p5/2B3p1/2k5/Q3n2K w - - 0 1,4,Vladimír Kos
771c7f04,8/p2p1B2/P2P2p1/3KR1P1/1k2P3/p1N1B3/rp2P3/bN6 w - - 0 1,4,Karol Mlynka
4fa7468d,1N5K/4b1p1/6Pk/8/6Q1/8/8/8 w - - 0 1,4,Олег Евгеньевич Ефросинин
0b2162d7,nB2Nbb1/3p1p2/r3k1p1/4P3/4Q1pr/npR5/1KB5/8 w - - 0 1,4,Lars Aksglæde Larsen
b43be8d6,8/8/8/6B1/3p4/3k4/8/2R3KB w - - 0 1,4,Александр Николаевич Мельничук
3a949837,6b1/1K4Q1/3pN3/4pk2/1p3b1p/n7/4NP1P/3B4 w - - 0 1,4,Joseph Alonzo Potter
7b789e4f,8/1p6/8/1k1K4/1N1Q4/6p1/8/8 w - - 0 1,4,Otto Georg Edgar Dehler
3e509926,r4Bb1/N1p2p2/p1R2P1r/2p1k2p/1b1p1R1K/7N/4PP2/7B w - - 0 1,4,Валерий Михайлович Шавырин
f91c71c7,5K2/8/3p4/kBpN4/2P1Pp2/1P6/1PRP1p2/2Bbr3 w - - 0 1,4,Peter Heyl
44d304af,B4N2/B3p2P/2r1P3/Rb1kP3/1Pp2P2/n1Pp1PKp/1p1p4/3n1N2 w - - 0 1,4,György Bakcsi
056c14bc,4r3/q1p5/2p2QBp/1nN2Pp1/3np1kP/r4pP1/2b1pB1K/b2N4 w - - 0 1,4,Александр Сергеевич Кузовков
8e153ec5,8/8/3K4/8/8/NP6/8/k1BRN3 w - - 0 1,4,Heinz Curth
3a9750b9,7Q/8/8/8/1k6/pN6/K7/8 w - - 0 1,4,George Edward Carpenter
edee3160,5b2/3Kp1p1/8/8/3pQ3/7k/8/5N2 w - - 0 1,4,František Richter
b0b53809,8/p2Nb2K/b1Rppp2/3k2p1/Q2B4/3p2P1/6P1/8 w - - 0 1,4,Josef Pospíšil
f917b384,8/4bp2/3k1p2/3N1P2/BP5P/p1BRpP2/P1P1P2P/R3K3 w - - 0 1,4,Bruno Oswald Sommer
7c5007fc,6RB/4p1N1/4Pp2/2KP1pkN/7p/3P1p1P/5Pb1/8 w - - 0 1,4,Herbert Robert Engel
57466e78,1b6/8/2B5/7R/8/5P1N/3p3k/3K3N w - - 0 1,4,Hans Schaffer
713840be,8/2K5/8/1N6/6R1/1k2P3/6R1/8 w - - 0 1,4,Юрий Никитович Серёжкин
c20a5a52,b7/4r3/1r1pp3/1n3kpP/2N1N3/1p2PB1P/2P2K1B/3R4 w - - 0 1,4,Joseph Graham Campbell
04433759,2R4r/1B1pB1bb/1p6/2p1k1N1/5RP1/1PppP1K1/8/8 w - - 0 1,4,Max Petri
009daa8f,8/pq1pnK2/8/1Pn2Q2/2P5/3Pkp2/8/2N1B3 w - - 0 1,4,A. Z. Huggins
3538664d,8/8/5p2/8/Q3R3/K7/b5p1/7k w - - 0 1,4,Karl Junker
f7750939,8/3Kpp2/Np3p1r/1p1kp3/6N1/1b1B2b1/1BPRp1n1/R2r4 w - - 0 1,4,Rauf Gadschiaga Aliovsadzade
2ac9e1bb,3R4/2p5/R1N1k1K1/6P1/8/1p2p3/1P2P3/4b3 w - - 0 1,4,Karl-Heinz Ahlheim
9cbe2db1,K6Q/2p1p3/4pp1p/5B2/7R/2p3p1/kbN5/8 w - - 0 1,4,Владимир Акимович Брон
6466b72e,8/8/5p2/2K1N2R/4kBB1/5pnN/2P5/4n3 w - - 0 1,4,Hermann Weißauer
66dab47d,8/1RN5/1N1k4/5R2/8/8/8/7K w - - 0 1,4,Julius Zdeněk Mach
2a871283,3Q2K1/6n1/N3kP2/r7/3P2P1/7N/7b/2q5 w - - 0 1,4,Gerard Johan Bouma
5e6cd903,3K4/8/1PP5/4R3/krP5/p1RB4/1pPP4/1b2B3 w - - 0 1,4,Alessandro Cuppini
2732f02b,Q7/1n1r2n1/5PB1/1p1p3P/8/8/3NPB1p/2bKN2k w - - 0 1,4,Gabriel Léon-Martin
1f82c2cd,6B1/8/P1p1rP1p/N1r1k2P/R1p1N3/4Q2P/K5P1/8 w - - 0 1,4,János Szirmay
411418cd,8/7B/5p2/6P1/8/5P2/K4N2/2k2N2 w - - 0 1,4,Salvador Suratos
32dfde1a,n7/K2pN2n/8/1pQ5/4kp2/8/2p5/6R1 w - - 0 1,4,Herbert Nikolussi
6d154218,Q3B3/5pb1/P2Bkq2/1b1R2pn/p3p3/1p2P1r1/1P3PPn/2R4K w - - 0 1,4,Zsigmond Schuster
1180a78e,4B3/8/4p3/4B3/8/2N1k1N1/8/4K3 w - - 0 1,4,Hartmut Brozus
06e20904,5B1R/5B2/7p/1p5K/k7/8/8/8 w - - 0 1,4,Віктор Леонiдович Щербіна
3222e01b,2K4b/5p1P/1p3p1B/1PPpk3/1p4Q1/pb1p1P2/P1p5/8 w - - 0 1,4,Александр Фёдорович Феоктистов
f3f1e866,bK6/3N1Q2/3k4/NP4pB/r7/q5p1/3bP3/1R6 w - - 0 1,4,Edvard Johannes Gabriel af Hällström
03205f4a,2q2nB1/3ppN2/1Qp1kp2/n1P2p2/4rb2/2P1rp1K/3P1N2/3bR3 w - - 0 1,4,Stephan Eisert
7b8667f0,2K2b2/p1P1pN1n/8/Q1N3p1/2k1p3/7n/8/1B5b w - - 0 1,4,Percy Francis Blake
fb0f1255,8/6N1/1p3pPp/1P1P1RpR/2P3k1/1N2P1p1/6b1/4B1K1 w - - 0 1,4,Miloš Maryško
f660ef43,8/4p3/Q7/2k5/6K1/4N3/2B5/8 w - - 0 1,4,Carl Hartlaub
ddd578d7,8/1p3p2/5p2/Q4K1k/8/6b1/p7/rn6 w - - 0 1,4,Ludwig Noack
0677c4ac,8/3p4/2pPkBK1/2P3p1/p5P1/1P6/1P3PP1/3R4 w - - 0 1,4,Dieter Kutzborski
531a3d13,1Bb1qRBb/5p1K/2pPp3/1p4P1/N3k1N1/1P2P1p1/2P3P1/1R4nQ w - - 0 1,4,Бошко Милошески
55c8ecbe,2qn4/1b6/8/P1k5/3R4/3BN3/1N3QPK/r1b1n3 w - - 0 1,4,Robert Bownas Wormald
e61c1783,8/8/R7/3N4/8/2pk1K2/5B2/8 w - - 0 1,4,Klaus-Peter Zuncke
3cf1ec28,8/1kB3K1/8/8/8/8/1NR5/8 w - - 0 1,4,Karl Flatt
1bac3b92,1K6/5R2/4p3/2p1k3/2P4B/2p1p3/3PPP2/8 w - - 0 1,4,Milenko Đukić
d82b8249,1R6/8/k7/1p6/1P1K4/1NN5/8/8 w - - 0 1,4,Виктор Владимирович Кичигин
00391e80,k7/8/8/B7/B7/B7/B7/K7 w - - 0 1,4,Edgar Dinwiddie Holladay
7998cc75,6K1/3p4/3Q3N/B3p1N1/1n3k1p/5nb1/4p3/rr5B w - - 0 1,4,Jan Dobruský
e80a38f4,8/8/8/8/n7/K7/2pB4/kbR5 w - - 0 1,4,Albert Renn
408c35e8,n6K/5P2/2p1N3/3k1r1p/P2pN2Q/P2R1p2/4b3/2r2n2 w - - 0 1,4,Fredrik af Geijerstam
592e5e9f,8/2K5/p3p3/1p2kNBP/1Rp1B2R/1p2Np2/8/r4b2 w - - 0 1,4,Jørgen Thorvald Møller
0b5e150c,K5NN/3b4/1Ppkp3/2R1n3/2ppn3/1p6/8/4Q3 w - - 0 1,4,Franz Xaver Patzak
675cc4bc,8/8/8/8/3K4/8/P1pkp3/2R1R3 w - - 0 1,4,Альберт Серапіонович Шахназарян
5cf170e6,5b1k/4nPRp/7P/3p1pBN/2pPpP2/1pK1p3/1P1nP3/3N4 w - - 0 1,4,Théodore Adrien Louis Herlin
6557a7be,qr6/kbbR1n2/8/2P1p3/PQ6/8/2NK2B1/8 w - - 0 1,4,Giuseppe Liberali
69ac5100,2b2b1q/2rp4/2p2Rpn/2Pk1p2/2Npp2B/Q5P1/B5K1/8 w - - 0 1,4,Михайло Назарович Марандюк
dd7e0085,N1bK4/b3p1Rp/p1p1P2B/k2p1p1r/2r2p2/2P5/1QBP4/7n w - - 0 1,4,Валерий Иванович Резинкин
58d1fb2a,8/1p1k1pP1/n3b2K/3PB3/N5B1/r4Nn1/2R5/3r4 w - - 0 1,4,Charles Henry Stanley
5a2af740,5n2/5pq1/1k2p3/4b3/2K1B1p1/p7/rP6/3QB2n w - - 0 1,4,Rudolf Heinrich Willmers
c5078160,8/8/8/3p4/8/NK6/p2PP3/k7 w - - 0 1,4,Эрнест Левонович Погосянц
168ad755,2K4Q/8/B2P4/3P1p1P/1Pp1k3/8/4P2R/8 w - - 0 1,4,Петрашин Петрашиновић
12f4a677,8/6p1/6Pp/2nb4/3Ppk1P/4N3/5PK1/R1B5 w - - 0 1,4,Johannes Seeberger
4046947a,8/4p3/8/p1KNkppP/B2pP1p1/8/3P1RP1/8 w - - 0 1,4,Artur Mandler
a02b64e3,8/2r4B/2p5/p2kpR2/1Bp3p1/8/3pp1Kb/1Q2r1n1 w - - 0 1,4,Henry Turton
9ac75f8f,8/3p4/2p5/K1k5/8/8/1N1Q4/8 w - - 0 1,4,Юрий Акимович Сушков
0fad59ef,8/4p3/2Q1p3/4k3/4N1K1/8/8/8 w - - 0 1,4,Alberto Armeni
6d9977af,r7/N2B1ppb/8/2R3B1/1k2N3/npp5/2rpK3/3n4 w - - 0 1,4,Сергій Іванович Ткаченко
207c3d11,2N1K3/2pB3p/2p1p1n1/2PkPpr1/1R1p2pP/1N1P1n1r/4R3/8 w - - 0 1,4,Evgeni Bourd
f0f5f70f,4R3/8/3N1k1K/8/p4p2/1B2b2b/1Nn3P1/B5r1 w - - 0 1,4,E. Grosdemange
6782d483,8/B7/p7/3PK3/P1k5/8/8/4Q3 w - - 0 1,4,Владимир Владимирович Кожакин
23788a56,7k/4pKp1/3rPpP1/P4P2/8/8/3P3P/R2R4 w - - 0 1,4,Wolfgang Pauly
9353feae,8/1b2p2N/1r2P3/p1P3P1/4kB2/2p1PNP1/4P2K/Q7 w - - 0 1,4,Леонід Аврамович Любашевський
2f657f89,4bQK1/2n3Np/3pppk1/1nrr2b1/3p2N1/1q1p1p1p/8/6R1 w - - 0 1,4,Фёдор Васильевич Давиденко
b8ff7dff,2n2r2/6n1/Q3ppp1/p1N1k3/7p/B7/4K3/8 w - - 0 1,4,Mór Ehrenstein
788475c5,4K3/2P5/7B/1B1p1P2/n2pk1P1/8/1b1pP3/3r1n2 w - - 0 1,4,Peter Polák
8d013012,8/3B4/8/8/4Q3/8/r6n/k6K w - - 0 1,4,Eugène Ferber
7c41c5c6,8/8/8/N7/8/1K6/1B6/1k6 w - - 0 1,4,Владимир Викторович Морозов
2f86f93c,4k1K1/2p2N2/1pPp1P1p/6pP/8/8/8/4B3 w - - 0 1,4,Leonard Nicolaas de Jong
2276788a,8/8/2N5/3K1k2/8/8/6R1/6B1 w - - 0 1,4,William Anthony Shinkman
8bbfe968,1k4BR/1pp5/p3Q3/2P5/1q6/1Pp5/3n4/K1n5 w - - 0 1,4,Karl Ernst Adolf Anderssen
9019ab19,5r2/R1b4k/5B2/2r5/4N1P1/1Q2P3/p7/1B1n2K1 w - - 0 1,4,John Augustus Miles
46aa9342,8/8/8/5r1p/2p1N2p/1pP4k/1P6/1B4RK w - - 0 1,4,Carl Bilfinger
eaa660d7,8/2p5/2k1p2N/2P3R1/4P3/4K3/1R6/8 w - - 0 1,4,Wolfgang Alexander Bruder
0e585a36,8/4P3/2R5/p7/P7/1k1P4/1p2K3/bN6 w - - 0 1,4,Александр Васильевич Галицкий
57ba9a33,2r2b2/Q4Npp/2B2k2/4p3/1P5P/1K1p4/5P1N/3nR3 w - - 0 1,4,Richard Ormond
d9bc776f,8/N7/3kB3/3NnP2/1P1P1B1p/1P4P1/pKP1r2b/1b6 w - - 0 1,4,Géza Erdős
4b597c12,8/3p1Q2/p2N4/P2N2P1/2pk2p1/2p3P1/2P5/7K w - - 0 1,4,William H. Coates
34aa5c1d,1R6/8/8/2p5/2pk1P2/B1N5/2K5/8 w - - 0 1,4,Валентин Анатольевич Симонов
60e44583,n1Q1b3/2p1pp2/N3r3/p1P3B1/Pp2P3/6k1/4P1P1/3B2K1 w - - 0 1,4,Vincente Maria Norberto Portilla
bca18a54,8/8/8/3P4/8/pkNK1BR1/8/8 w - - 0 1,4,Ingemar Lind
c8422272,8/1nK1p3/b3R3/1k6/8/1BB5/8/8 w - - 0 1,4,Werner Speckmann
b55a87b5,N4k2/1p4R1/1K6/8/8/8/1B6/8 w - - 0 1,4,Николай Чистяков
46b1095a,1K6/6pp/1PNpB3/R2npP2/2kp4/P1N4r/1PPp2qb/7b w - - 0 1,4,Eeltje Visserman
3110a7f1,8/K2p4/P2B2b1/k7/1R3n2/3p4/3P1N2/8 w - - 0 1,4,Emil Palkoska
3b4353a8,B6N/7n/5Pp1/3b2P1/P2k1B2/5p2/5P2/1QK2n2 w - - 0 1,4,Ferdinand Friedrich Möller
0815985e,3R1n2/1KN2pp1/pn5r/2k1N3/5P2/2Bp4/5R2/r1b5 w - - 0 1,4,William Mitcheson
43172552,3r2r1/2p2Q2/p1Pk2pp/6b1/1P1pPp2/3N3R/2pR4/1bB3NK w - - 0 1,4,Giovanni Batista Valle
96cb57ba,4N2k/8/R4N2/B4P2/8/5K2/8/8 w - - 0 1,4,Владимир Афанасьевич Шматов
7639e283,8/8/8/3Q4/p5K1/8/Np6/qk6 w - - 0 1,4,Walter Freiherr von Holzhausen
6d1542c9,B2NK2R/8/3k4/8/3P4/8/8/8 w - - 0 1,4,Виктор Иванович Желтухов
2130802f,1n4n1/6p1/p2NkpN1/4P3/4P1p1/BKpp3b/8/2Q1bR2 w - - 0 1,4,Charles Alexander Gilberg
aff11f61,8/1Rppp3/2n2r2/2k2P2/2qrp3/2Q2p2/2N2N2/1bKR1nB1 w - - 0 1,4,Samuel Loyd
d7d2b88f,2n5/8/7b/8/4N3/2Q5/1p2N3/nk5K w - - 0 1,4,Евгений Васильевич Фомичёв
079e076c,8/pN6/2p5/8/k7/2Q5/8/5K2 w - - 0 1,4,Miroslav Havel
24b7b55e,1rr5/3pp1R1/4R3/Q1P5/1n1p1k2/2N5/5pP1/2n2Kb1 w - - 0 1,4,Godfrey F. Heathcote
6a64b4e9,k7/8/P1N5/8/6p1/6N1/8/2R2K2 w - - 0 1,4,Степан Павлович Цырулик
62fe343f,8/1p1K4/8/1kB5/NP6/1B6/8/8 w - - 0 1,4,Николай Николаевич Акимов
9c3ba653,8/6RP/5r2/8/5p2/5K2/7p/7k w - - 0 1,4,Oskar Blumenthal
c07ca049,1b2K3/1P1ppB2/1r3P1N/2Qpk2p/1p2p1p1/Nb2B1p1/8/5r2 w - - 0 1,4,Леонід Аврамович Любашевський
95644ae8,8/8/8/5kBK/8/2N1R3/8/8 w - - 0 1,4,Юрий Георгиевич Фокин
bf03ef84,3r4/2N5/4BB2/3p2b1/2pNk2n/2R3P1/n4Pb1/K7 w - - 0 1,4,Thomas Smith
1ddac77e,8/bp2p3/4n1B1/1Np2R2/K1N1k3/1PB3P1/6b1/6nr w - - 0 1,4,Imants Dulbergs
e9cfdc35,8/qp6/1b6/p3n3/4kN1r/6Rp/3QBP2/n6K w - - 0 1,4,Josef Plachutta
4e4a5577,b7/2p1N3/1p1p4/8/3k4/P1pP1pBp/2p2P2/2K1N2Q w - - 0 1,4,Валерий Николаевич Барсуков
963b3bb1,8/K7/b7/kP6/6N1/P1N5/8/8 w - - 0 1,4,Wilhelm Hagemann
296d956d,r5nn/1N4b1/6p1/1P1k4/P7/2p2N1R/2P5/3KRB2 w - - 0 1,4,Bo Waldemar Lindgren
c3592c70,8/3p4/7p/1p1Q1p1P/1P1p1B1K/2prr1p1/2PkP3/6R1 w - - 0 1,4,Samuel Loyd
6ab6c3eb,1n6/p1R1N1np/p7/4p1p1/1N1k2r1/4p1r1/1p5Q/1Kb5 w - - 0 1,4,Heinrich Friedrich Ludwig Meyer
a5d42175,8/7p/1N3k2/p7/1P6/p5Q1/3p4/1BbK4 w - - 0 1,4,Ladislav Vetešník
91930422,8/8/8/4n3/8/5pk1/8/3QKB1R w - - 0 1,4,Николай Крутоус
d6a4c2ce,8/3p1Q2/8/3N4/3pk1p1/8/1N6/2K5 w - - 0 1,4,Євгеній Михайлович Богданов
8ad0239d,k6r/B7/1K4R1/8/8/8/2R5/8 w - - 0 1,4,Gerhard Kaiser
34b6a52f,4K3/8/8/8/7B/4N3/5Rp1/6kb w - - 0 1,4,Juri Jakowlewitsch Marker
f65f2dc1,8/8/5p2/3p2p1/2pP4/4PPpk/2B2nNp/1K3Q1n w - - 0 1,4,Vladimír Pachman
0bf27f98,8/pB4B1/6b1/2K1R3/NppN4/3kp2p/2pp4/3n4 w - - 0 1,4,Gerald Frank Anderson
c4b5bdb9,8/8/8/8/8/1k6/3P4/R1B1KB2 w - - 0 1,4,Владимир Владимирович Кожакин
007e040e,8/R7/3kp2p/4N2P/4P1P1/5KB1/8/8 w - - 0 1,4,György Szabó
cc8ebb30,8/8/4p1K1/1NN1k3/2Bp4/1P2P3/8/8 w - - 0 1,4,Александр Васильевич Галицкий
790dcb63,2NnB1nr/b4p1r/1p1P1P2/1Ppk2N1/pP1ppB2/P5Pp/2R3b1/K3Q3 w - - 0 1,4,Сергей Гарибович Хачатуров
11e86662,K7/6pn/1P4Pr/3NR2p/pP1k1p2/1p5Q/3P4/2bn4 w - - 0 1,4,Cecil Alfred Lucas Bull
2ab72372,2K5/5Bp1/6P1/PPNNk2P/P4p2/2p5/2P1p3/1nn1B3 w - - 0 1,4,Maxwell Bukofzer
82560ddb,kbQ5/1p6/p1p5/5N2/Np3p2/4rppK/b7/8 w - - 0 1,4,Alois Johandl
35a64910,8/p7/P2N2p1/3p2P1/NPpk1P2/4p2B/4P3/2K5 w - - 0 1,4,Józef Klemensiewicz
167ee4d9,8/8/8/8/8/8/P2P4/1kB1KB2 w - - 0 1,4,Пётр Шалимов
dc303b05,1R6/1Kp1b3/p1pp1p2/Q4P2/2Nk2b1/3P2p1/4p3/4N3 w - - 0 1,4,Moriz Henneberger
2208086f,8/8/4Q3/6k1/8/3p4/3K2N1/8 w - - 0 1,4,Іван Іванович Сорока
620d4e9f,8/4R3/8/P2k4/B4B2/8/4N1K1/8 w - - 0 1,4,Wladimir Wiktorowitsch Sokolow
f120fb26,K7/8/8/8/2k5/1N1N4/2P3P1/2R5 w - - 0 1,4,Joseph Theodor Breuer
1f49d1a1,6Bn/7p/pP1b1BkN/K2p2Pp/1pP1r2p/1R3P2/b1pPN3/8 w - - 0 1,4,Georg Ernst
293ed02d,8/8/8/5B2/3k4/8/1P6/2Q3K1 w - - 0 1,4,Владимир Семёнович Гребешков
fc0e7930,8/p2N3p/6bQ/B1Pp1r1p/2kp1p2/P2p4/1RnP2PK/5N2 w - - 0 1,4,James Stonehouse
9a300222,8/4p3/2P2R2/6pR/8/1pB3P1/pP1p1p2/kb1QbK2 w - - 0 1,4,Владимир Иванович Желтоножко
9915eee9,1K4bk/6pp/8/6Q1/7B/8/8/8 w - - 0 1,4,Eligiusz Zimmer
d2cc7ec2,8/3Np3/4p2K/5kP1/4p3/B3P3/5N2/8 w - - 0 1,4,Karl Meck-Kienle
1a4b9ca1,r1r2nq1/p1NP2nb/4p3/2B1kpP1/P1K2RPp/2PBP3/8/1Q5N w - - 0 1,4,D. Lamouroux
9e6daf9a,4K3/2p2P1p/1p2Np2/4kBb1/1B2P3/6p1/3p2rr/8 w - - 0 1,4,Николай Христов Димитров
fd4e685b,8/8/2PpP3/2pQp3/N1PpP1N1/3k4/8/3K4 w - - 0 1,4,Kurt Keller
db9c1380,B7/8/5p2/6p1/3p2Pp/4pK1P/6rp/1Q4bk w - - 0 1,4,Theodore Hermann Keidanski
3aacd202,8/1bQ1N2B/1pp2rp1/6r1/3Pk2p/B2NP1b1/2KP2P1/8 w - - 0 1,4,Stanislav Vokál
5f0d8a65,8/K7/2p5/8/5kB1/P3N2Q/1P6/8 w - - 0 1,4,Петрашин Петрашиновић
74c07e1e,7k/3R1K2/8/8/8/3pp1pp/5b2/5nrb w - - 0 1,4,Erwin Moritz Herbert Guttmann
1f8f0236,1Nb3q1/b4rr1/1ppB4/3p1pp1/1R1Pk1P1/1BPpN2p/p2P1R1K/8 w - - 0 1,4,Abdelaziz Onkoud
da3ba402,6q1/2b1p1p1/1p1p1p1r/N2bkB1p/n1Q2RnP/4p1K1/1P4P1/2Br4 w - - 0 1,4,Михаил Романович Костылев
81921ae8,8/B1p4p/8/p5p1/8/K1kpNR2/P2p4/2nB4 w - - 0 1,4,Alfred Wilhelm Theodor Arnell
790fc445,1Q5b/R2P2r1/2p3p1/1p3kP1/b5pP/2p1K2r/2N5/1BB1R1N1 w - - 0 1,4,Theodore Morris Brown
9a94d72c,8/1K1pk3/3N4/2Bp4/8/5R2/6P1/8 w - - 0 1,4,Eugene Beauharnais Cook
a9f03f0c,k2K4/BN5R/p7/8/n7/1p6/8/8 w - - 0 1,4,William Anthony Shinkman
2f2e74ef,6R1/8/4N3/7p/7k/8/1b4K1/8 w - - 0 1,4,Friedrich Josef Blaschke
07abdacc,1q6/PP1r4/1k6/8/2K5/8/3B4/Q7 w - - 0 1,4,Werner Speckmann
ef86364c,7B/7p/7k/5K1p/8/8/3P2P1/8 w - - 0 1,4,Andreas Nievergelt
68fa38fc,8/3K4/p2NN2p/3k4/3p2p1/6R1/rB2P3/2b5 w - - 0 1,4,Róbert Kintzig
dc1406a1,3bq3/Q7/4p3/5rr1/2R1N1k1/6Bp/5p2/5K2 w - - 0 1,4,Conrad Bayer
3c64c638,6Bk/2b2K2/3p2p1/3P2P1/1P3P2/R1r2p2/2n1nB2/Qb6 w - - 0 1,4,Charles Henry Wheeler
84313268,4k3/8/4K3/4b3/8/4p3/4p3/4Q3 w - - 0 1,4,Erich Ernest Zepler
61ac2269,qbb1KN2/3pp2r/pBPk1P2/4NP2/P3PQ1p/3p2P1/1p6/2n5 w - - 0 1,4,Виктор Иванович Чепижный
e3b7d677,8/7r/8/6R1/5p2/5K2/5BPp/7k w - - 0 1,4,Wolfgang Pauly
f068e35c,6B1/8/3N4/8/1K1k4/3N1Rp1/5p2/7n w - - 0 1,4,Isai Hillel Rozenfeld
5317583d,8/6Nk/4BKN1/8/8/6p1/6P1/8 w - - 0 1,4,Ralf Chris Handloser
b2ef2f71,8/8/8/8/4p3/1BPk2N1/1P3PKP/2B5 w - - 0 1,4,H. A. Krome
1c1998eb,7Q/p5K1/pN1p4/3P4/Bk6/8/P2P4/8 w - - 0 1,4,Karl Lorenz Jesper Jespersen
b636dbb2,6N1/8/5N2/4R3/3k4/8/1P6/2K5 w - - 0 1,4,Béla Majoros
62d975f0,7q/4r3/1nB4R/2p2bn1/p1kpppN1/KR6/2PPN3/8 w - - 0 1,4,Андрей Яковлевич Лобусов
509ecbe1,5B2/3b4/8/2N4R/2p3p1/b1P5/4R1p1/4K1k1 w - - 0 1,4,William Anthony Shinkman
65586aa2,8/3pN1B1/8/7b/8/3k4/5Q2/K7 w - - 0 1,4,Валерий Геннадьевич Смирнов
