id,fen,mateIn,composer
c958b706,2N5/8/P7/7N/8/3p3K/7p/4b2k w - - 0 1,0,Евгений Васильевич Фомичёв
10d20440,8/N7/2p5/1R1P4/kpr5/3K2B1/2r5/8 w - - 0 1,0,Iuri Akobia
4c3eede8,6KQ/6nP/2bP1kr1/8/3b3P/NP6/8/8 w - - 0 1,0,Peter Siegfried Krug
e6d84bd6,5k2/8/3P4/8/4N3/8/b7/rB1K4 w - - 0 1,0,Тигран Борисович Горгиев
62b4de34,1q6/pk6/Rp6/bK6/8/8/4R3/8 w - - 0 1,0,Александр Сергеевич Каковин
deb91c0a,6k1/6P1/4p1PP/p2p2p1/1p1R4/1P5p/KP6/5q2 w - - 0 1,0,Johann Nepomuk Berger
581352cc,8/n7/5N2/1P1B2r1/4P2R/3kr3/6n1/K7 w - - 0 1,0,Сергій Миколайович Ткаченко
40572153,k7/8/7p/8/8/8/3P4/2n1K3 w - - 0 1,0,Jarl Henning Ulrichsen
dac5eba0,k7/2pp4/K7/3P3P/8/1p6/8/8 w - - 0 1,0,Сергей Ю. Жигис
dc4a0494,8/R2Pk3/Pr6/7P/4r3/p5N1/7K/8 w - - 0 1,0,Драгутин Ђаја
7791828b,8/5P2/7P/2k2r2/4p1Nb/8/4P3/7K w - - 0 1,0,Jan Hendrik Marwitz
1fefa23f,8/5pkp/6p1/6P1/6P1/6K1/8/8 w - - 0 1,0,Виталий Гальберштадт
276b04cb,1Q6/4p3/p7/1p6/p7/4K3/p1p5/k7 w - - 0 1,0,Владимир Иванович Виниченко
692c420f,4b3/rp3Npk/1p5p/1Pn1b3/6R1/PB5P/K3ppR1/8 w - - 0 1,0,Владимир Ильич Мл. Нейштадт
9e07654c,8/6B1/6q1/7p/6k1/8/1R3PK1/8 w - - 0 1,0,Genrich Kasparjan
4b497934,2Rn4/1p4R1/4P3/8/1K5p/p3p2q/1k6/8 w - - 0 1,0,Алексей Алексеевич Троицкий
cc04fcd6,rrb5/bk1pPN2/qp6/np1p4/p7/P7/1B6/1K6 w - - 0 1,0,John Derek Beasley
d44ef5a3,8/1Q3P2/6k1/6q1/6p1/5pb1/8/6K1 w - - 0 1,0,Эрнест Левонович Погосянц
e28febe1,8/R2p2r1/8/8/8/2p5/1R4Pp/2K1k3 w - - 0 1,0,Welimir Kalandadse
75538956,8/8/3P2k1/6r1/1b1N4/8/3Pp3/4K3 w - - 0 1,0,Emil Převorovský
35e57981,8/8/6p1/8/8/7P/7n/1N1k1b1K w - - 0 1,0,Эрнест Левонович Погосянц
2c00cf23,1r6/5P1P/2n5/8/7k/1N2B3/3n1K2/8 w - - 0 1,0,Сергей Павлович Захаров
82cf6579,8/1pK1k3/1n6/R4P2/8/Pb6/3b4/8 w - - 0 1,0,Евгений Викторович Марков
8efd88be,8/8/5K2/8/8/8/1k2P3/7r w - - 0 1,0,Владимир Викторович Кузьмичев
e2ab24d8,8/6QP/8/8/8/8/1pKp4/2b2k2 w - - 0 1,0,Виктор Алексеевич Разуменко
be4c8441,5NK1/2N3n1/5k2/7n/8/7R/6p1/8 w - - 0 1,0,Пилип Семенович Бондаренко
8b625122,2K4b/qp5p/p6P/PP2k3/2Rp4/3P1R2/1P1P4/1b6 w - - 0 1,0,Wascha Neidse
d10c0426,3k4/K1n5/8/4p3/5p2/1Q6/8/3r4 w - - 0 1,0,Michal Hlinka
679a71bc,4b1B1/b3K3/4n3/2P5/8/3k4/8/8 w - - 0 1,0,Alexander Hildebrand
235a39ac,8/2P1p3/p1p1K3/7p/1N1k4/5b2/7P/1n6 w - - 0 1,0,Miroslav Soukup
a5456a81,7K/8/3BbkPP/4p3/3PP2r/8/8/8 w - - 0 1,0,Wladimir Naef
3cc374cd,8/1k6/5P2/3K4/8/5n2/1p6/8 w - - 0 1,0,Эрнест Левонович Погосянц
1df766c7,1K4k1/4P3/3P4/8/4b1n1/8/8/8 w - - 0 1,0,Josef Louma
a5f81138,8/8/2p5/8/p3p3/k3P2p/B2B4/1K6 w - - 0 1,0,František Richter
9d2ca8d6,3N4/r3R3/B1b2b1N/K7/8/1pk5/8/8 w - - 0 1,0,Jaroslav Polášek
64da944b,8/8/8/3p3p/8/3P1K2/2NP3p/6kr w - - 0 1,0,Александр Петрович Казанцев
9322ea7e,8/7k/B6B/1K6/4N3/pp6/8/4b3 w - - 0 1,0,Ladislav Prokeš
f43b826e,8/8/8/4R1N1/7k/5p2/5p1K/5b2 w - - 0 1,0,Henri Rinck
0af09b0d,1N6/8/5p2/8/6k1/4B2p/K7/8 w - - 0 1,0,Gia Nadareischwili
fbd49a0f,8/rk1p4/N2P4/P1K5/8/8/8/8 w - - 0 1,0,Josef Hašek
c6e4ef32,1RK5/pPp5/1p5k/1P6/7p/6r1/P7/2r5 w - - 0 1,0,Герман Александрович Умнов
f3328774,3r4/1p3r2/RR6/4kp2/p7/1n1P1PK1/P2P4/8 w - - 0 1,0,Владимир Александрович Корольков
57bb91bb,7N/8/8/B7/K5P1/6p1/kr6/8 w - - 0 1,0,Эдуард Алексеевич Асаба
e5ab1fca,8/8/p1R5/6p1/4k3/1p3b2/8/5K2 w - - 0 1,0,Richard Becker
c5ce9fce,8/8/2b5/8/8/8/2k2r2/K5R1 w - - 0 1,0,Bogusz Piliczewski
c86a54c4,r2nk3/8/7R/7K/3P3n/N7/5p2/B7 w - - 0 1,0,Александр Петрович Максимовских
2ef40e17,k7/p7/7r/1K3R1P/8/8/6p1/8 w - - 0 1,0,Alois Wotawa
a28f2b20,8/8/3p1K2/8/7r/5k2/B7/8 w - - 0 1,0,Алексей Григорьевич Копнин
6df3d426,8/1q6/k7/2KN4/8/8/8/3B4 w - - 0 1,0,Henri Rinck
16fb67af,8/1p6/1P5N/B4p2/8/5k1K/6p1/8 w - - 0 1,0,Ladislav Prokeš
bf69cdba,8/8/6k1/B3K2p/2p5/4R3/2p1n3/8 w - - 0 1,0,Günter Scheffler
2b33b208,1K5b/1pP5/k7/Pp6/8/8/1Pr4B/8 w - - 0 1,0,Витольд Витольдович Якимчик
f3ed0845,8/4P2b/6q1/5QBk/8/3K4/2p4p/8 w - - 0 1,0,Alexander Hildebrand
4ca5ac12,1N1K4/2P5/3k4/8/4q3/8/8/8 w - - 0 1,0,Владимир Викторович Кузьмичев
44a930f7,q7/7P/P4PP1/3k4/8/3p4/8/4K3 w - - 0 1,0,Павел Михайлович Арестов
666f086c,4K1bn/1p1N4/2P5/1r6/8/5k2/8/8 w - - 0 1,0,Эрнест Левонович Погосянц
7f031d40,8/8/1b6/6p1/8/4p1K1/4P1P1/6Bk w - - 0 1,0,Эрнест Левонович Погосянц
6b893fcf,8/p7/8/3k2K1/7p/3P4/6PP/8 w - - 0 1,0,Валерий Адольфович Калашников
0e6278a5,6R1/7p/2q4b/5K2/3P3k/2pN4/2P3P1/8 w - - 0 1,0,Алексей Алексеевич Троицкий
4d3ee44f,8/3k4/4R3/3P4/4P3/K7/1p6/8 w - - 0 1,0,Rainer Staudte
a48c1715,8/8/K7/Bp5N/2k5/6pB/6N1/6qb w - - 0 1,0,Otakar Votruba
7c4b6214,8/7R/8/1k6/7b/8/1p1pRp2/3K4 w - - 0 1,0,Тигран Борисович Горгиев
0016dcf4,8/8/8/8/1p3NN1/5Kp1/p6P/6k1 w - - 0 1,0,János Mikitovics
b668148a,3K4/n4p2/8/4P3/3k4/Nq6/pP6/Q7 w - - 0 1,0,Árpád Rusz
d28cc871,8/N2B4/8/k7/2K5/8/4p3/8 w - - 0 1,0,Эрнест Левонович Погосянц
282471fa,k2K4/8/1P6/8/1R6/3p4/1p2bb2/8 w - - 0 1,0,Марк Савельевич Либуркин
6b5d68ea,3K4/4R3/3N4/8/5k1q/8/6P1/b7 w - - 0 1,0,Виктор Александрович Калягин
5dac85e2,6k1/1pR5/1K5P/2p5/P5r1/1p6/8/8 w - - 0 1,0,Johan Gustaf Ling
457bc8f5,8/8/4P1K1/8/4Bb2/7k/b4r2/8 w - - 0 1,0,Эрнест Левонович Погосянц
642a1767,8/8/7R/8/7K/1n2kp2/7p/8 w - - 0 1,0,Ladislav Prokeš
ea5871a2,5r1k/8/5PP1/7K/6N1/5p2/8/1q1n4 w - - 0 1,0,David Gurgenidze
7b40df2e,8/8/4b2b/7R/k7/8/4p3/K6B w - - 0 1,0,Эрнест Левонович Погосянц
3d59b7fd,8/8/2PP1p2/6p1/8/Br1n2PK/b1k3P1/3N4 w - - 0 1,0,Ervin Jánosi
cd20c374,4k3/8/4P2b/2p3N1/8/8/1P4p1/4K3 w - - 0 1,0,Алексей Мефодьевич Беленький
02d647dd,1k1KR3/b4r2/q1P5/p7/P3Q3/8/8/8 w - - 0 1,0,Эрнест Левонович Погосянц
9891754e,8/8/3RK3/8/3Bn1k1/p1p2p2/8/8 w - - 0 1,0,Martin Minski
745c32c4,k4b1n/5B2/4P3/4rN2/7P/8/3N4/5nK1 w - - 0 1,0,Kurt Wilhelm Bruno Heinrich Eucken
ae674c1b,4k3/8/8/7p/3b4/8/6P1/1K6 w - - 0 1,0,Владимир Викторович Кузьмичев
