id,fen,mateIn,composer
87ed8fdc,8/8/p3pK2/r7/2p4k/B1p2BpP/P6N/5N2 w - - 0 1,-1,Bernt Christer Jonsson
208fd8eb,k7/1N6/3B4/1P3B2/p7/3p1K2/8/1b5n w - - 0 1,-1,Зиновий Маркович Бирнов
d913b730,8/R7/4P3/1r6/7B/5k2/K6b/8 w - - 0 1,-1,Virgil Nestorescu
ca4d28c0,7k/5K2/8/6b1/3N4/8/5B2/8 w - - 0 1,-1,Bernhard Horwitz
0211b082,8/pk1K4/p3N2b/P7/8/4p3/4N3/8 w - - 0 1,-1,Bernhard Horwitz
6ab5ca23,4K3/8/8/3P1P2/3p1p2/8/8/4k3 w - - 0 1,-1,Michael Schlosser
0fa7850f,3qkNK1/P7/8/8/8/B7/P7/8 w - - 0 1,-1,Володимир Григорович Саміло
48d2c7b7,3q4/7k/1p6/4NNP1/1pK2p2/8/2P5/8 w - - 0 1,-1,Александр Петрович Казанцев
130ddaec,1N2N2k/Pr1P1P1P/7K/5pPR/8/2b4p/B1q3bB/3r4 w - - 0 1,-1,Hillel Aloni
28f94586,q2b3k/1p3p1P/5p1K/BP1n1P1P/Q1P1p3/4P3/3P4/8 w - - 0 1,-1,Jan Hendrik Timman
c2b7c2d1,1Q4rb/7k/8/7K/8/8/8/8 w - - 0 1,-1,Борис Николаевич Сидоров
d286bc57,3N2K1/8/1b6/1bk5/4B3/8/5R1n/8 w - - 0 1,-1,Elgudzha Kvezereli
c3dd3c0e,4k3/5R1p/2p3pq/8/4N2p/4PP2/5K2/8 w - - 0 1,-1,Эрнест Левонович Погосянц
54fdd14a,2K5/p7/2p1N2B/7p/5P1P/8/1rp5/2k5 w - - 0 1,-1,Gerhard Josten
0145ab60,2nBk1q1/2K5/3P2P1/6n1/5b2/8/8/Q7 w - - 0 1,-1,Павел Михайлович Арестов
7cdd38f8,8/3pp2p/1P1k4/8/8/5NK1/6PP/2b5 w - - 0 1,-1,Геннадий Брониславович Згерский
bcf0af18,1b6/3K4/2P3N1/8/6k1/8/6P1/8 w - - 0 1,-1,Hermann Neustadtl
16d68b96,6k1/2K4p/1P3PNp/2B2p2/2n2P2/8/6q1/8 w - - 0 1,-1,Милан Радоје Вукчевић
8a5060c2,k1N5/Np6/1Q6/6p1/6K1/2p5/p2P4/r1r5 w - - 0 1,-1,Алексей Иванович Котов
d3773e1a,3k4/2N5/8/n7/7b/4K3/8/R7 w - - 0 1,-1,Josef Louma
78f1eba4,2Nkr1n1/8/8/2R3N1/4P3/3K4/8/6n1 w - - 0 1,-1,Виталий Семёнович Коваленко
9f7f8aa4,8/k7/8/p7/1p1K2P1/1p6/8/8 w - - 0 1,-1,Виталий Семёнович Коваленко
d26a739e,5K2/6N1/6P1/7p/5k2/p2P4/8/5b2 w - - 0 1,-1,Александр Петрович Максимовских
c0202b28,b7/6K1/2p5/8/4Pp2/8/2k3B1/8 w - - 0 1,-1,Василий Николаевич Платов
433f438a,3K2k1/p7/7p/8/1p6/1P6/5PP1/8 w - - 0 1,-1,Виталий Семёнович Коваленко
1caedcfd,4q1k1/3R2P1/3p3K/4pPP1/8/3p4/3P4/8 w - - 0 1,-1,
0203a7c2,7b/5P2/1p4k1/2q5/K7/5B2/8/5Q2 w - - 0 1,-1,Алексей Алексеевич Троицкий
badf9fe5,7n/3b4/8/2K5/5R2/8/5P2/1k6 w - - 0 1,-1,Henri Rinck
253e56c1,1k6/2R1N3/1nP2r2/2Pq4/8/6P1/6P1/6K1 w - - 0 1,-1,Дмитрий Фёдорович Петров
01327ca9,4BK2/8/2P2p1k/8/8/1p5P/1b6/8 w - - 0 1,-1,Johan J. van den Ende
bae974e8,8/8/5p2/3P4/p1PK4/p7/k7/3B4 w - - 0 1,-1,Ernst Frederik Holm
7b6486ca,7r/2Pp1p1r/5Kp1/k7/6PP/8/8/1R6 w - - 0 1,-1,Gerd Rinder
e3c290cb,3r4/K7/2k5/2N5/2N5/7B/8/8 w - - 0 1,-1,Anatole Mouterde
4d7345ae,7r/6pq/6k1/3Q2P1/2P2P2/8/8/5K2 w - - 0 1,-1,Ladislav Prokeš
16c3a3b9,R7/3p4/3K1k2/p7/8/7P/8/3n4 w - - 0 1,-1,Владимир Иванович Бартош
282c396c,5B2/P3R1P1/7K/3b1pp1/8/7P/3q1n2/4Nk2 w - - 0 1,-1,Александр Петрович Казанцев
5c2fee9d,8/3b4/BB5p/3k4/N7/4K3/8/7n w - - 0 1,-1,Алексей Григорьевич Копнин
9a5f572f,8/6N1/3n2P1/b7/5k2/8/1K6/8 w - - 0 1,-1,Алексей Алексеевич Троицкий
39b4dda9,8/4n3/8/8/8/5K2/4N2p/7k w - - 0 1,-1,Эрнест Левонович Погосянц
f74f7a1d,8/8/4B1R1/7n/6K1/8/2p5/6k1 w - - 0 1,-1,Vratislav Miltner
7b4a1d3e,8/2kn4/P7/1PP5/1K2p1p1/8/8/8 w - - 0 1,-1,Sigmund Herland
864aa974,8/8/3p4/8/4P2p/8/4K3/3B2k1 w - - 0 1,-1,Andrzej Babiarz
e7b4d179,8/1R3P2/7p/5r2/8/k7/3K4/8 w - - 0 1,-1,Василий Николаевич Платов
eb38c43e,8/4N3/8/3P1p1k/5B1P/5b2/6nK/8 w - - 0 1,-1,Günter Amann
bc5fdbf0,8/8/1p2pBp1/6P1/Pp3k2/qP3p2/4PR2/4K3 w - - 0 1,-1,Карл Артур Леонид Иванович Куббель
f832e326,8/8/P1N5/P3P3/8/8/6r1/5k1K w - - 0 1,-1,Peter Schmidt
c8690eb2,8/8/5P2/8/K3B3/4pp2/8/5kb1 w - - 0 1,-1,Юрий Михайлович Маклецов
ec0cdc71,4KN2/B2n4/3k4/3p4/b3B3/8/8/2N5 w - - 0 1,-1,Владимир Акимович Брон
3ae246c2,4R3/8/8/p7/1p6/8/2k2K2/8 w - - 0 1,-1,János Lázár
d99753fc,8/7b/nB4k1/4P3/5PK1/4R3/7r/8 w - - 0 1,-1,Robert Pye
4b8956a6,2k5/b7/1nK1N3/8/8/8/4B3/8 w - - 0 1,-1,Henri Rinck
982faba6,1k6/8/K2P4/8/3N3B/p2P4/8/3r1r2 w - - 0 1,-1,Henning Gunnar Natanael Källström
484b00b5,2B5/8/8/4N2P/8/6K1/p7/5k2 w - - 0 1,-1,Henri Rinck
63bc2617,1r6/5K2/7B/8/8/1p6/1R1R4/k7 w - - 0 1,-1,Moriz Henneberger
